FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CHO,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,MER,MGH,MPA,PED,SAC,SAG,SFE,TAH,TLA,TLI,UIZ,VIF,XAL
13/10/2019,22,-99,25,7,-99,13,-99,10,17,-99,-99,31,14,-99,22,37,-99,-99,16,-99,-99,-99,33,-99,15,32,19,18
13/10/2019,23,-99,11,11,-99,23,-99,7,17,5,-99,22,17,-99,8,21,-99,-99,14,-99,-99,-99,-99,-99,12,21,21,36
13/10/2019,24,-99,12,25,-99,22,-99,9,33,13,-99,27,17,-99,14,-99,-99,-99,13,-99,-99,-99,13,-99,9,22,10,34
14/10/2019,1,-99,8,35,-99,22,-99,14,20,8,-99,19,15,-99,18,24,-99,-99,9,-99,-99,-99,19,-99,27,21,33,28
14/10/2019,2,-99,12,16,-99,25,-99,5,20,9,-99,19,20,-99,14,15,-99,-99,8,-99,-99,-99,18,-99,33,20,25,33
14/10/2019,3,-99,12,11,-99,20,-99,8,18,3,-99,18,21,-99,23,32,-99,-99,9,-99,-99,-99,6,-99,24,29,18,34
14/10/2019,4,-99,12,9,-99,36,-99,11,25,8,-99,22,26,-99,22,37,-99,-99,8,-99,-99,-99,3,-99,17,26,19,46
14/10/2019,5,-99,15,16,-99,27,-99,18,19,10,-99,26,28,-99,27,37,-99,-99,6,-99,-99,-99,15,-99,33,43,36,70
14/10/2019,6,-99,18,27,-99,29,-99,13,23,29,-99,35,28,-99,33,36,-99,-99,12,-99,-99,-99,34,-99,37,44,37,63
14/10/2019,7,-99,13,41,-99,45,-99,25,37,41,-99,49,34,-99,32,39,-99,-99,19,-99,-99,-99,20,-99,54,44,80,69
14/10/2019,8,-99,20,50,-99,46,-99,21,117,52,-99,53,35,-99,51,61,-99,-99,16,-99,-99,-99,59,-99,75,42,76,87
14/10/2019,9,-99,22,48,-99,60,-99,19,69,29,-99,59,48,-99,46,72,-99,-99,29,-99,-99,-99,75,-99,102,46,80,92
14/10/2019,10,-99,26,34,-99,72,-99,34,41,32,-99,68,46,-99,63,75,-99,-99,31,-99,-99,-99,74,-99,97,43,69,91
14/10/2019,11,-99,31,36,-99,61,-99,21,33,27,-99,79,73,-99,70,71,-99,-99,30,-99,-99,-99,60,-99,65,65,44,51
14/10/2019,12,-99,43,12,-99,69,-99,36,7,29,-99,43,56,-99,56,68,-99,-99,44,-99,-99,-99,64,-99,10,62,17,40
14/10/2019,13,-99,41,13,-99,41,-99,32,7,15,-99,32,53,-99,40,40,-99,-99,46,-99,-99,40,48,-99,14,52,6,43
14/10/2019,14,-99,42,15,-99,-99,-99,30,16,8,-99,24,32,-99,7,31,-99,-99,44,-99,-99,33,28,-99,10,31,-99,26
14/10/2019,15,-99,32,15,-99,-99,-99,25,23,15,-99,15,28,-99,7,20,-99,-99,33,-99,-99,34,28,-99,10,18,44,23
14/10/2019,16,-99,27,41,-99,-99,-99,24,31,91,-99,18,18,-99,16,19,-99,-99,11,-99,-99,30,61,-99,32,23,35,37
14/10/2019,17,-99,29,42,-99,-99,-99,28,54,64,-99,28,30,-99,22,30,-99,-99,32,-99,-99,29,71,-99,35,37,57,36
14/10/2019,18,-99,38,35,-99,-99,-99,42,63,31,-99,41,33,-99,44,41,-99,-99,21,-99,-99,32,47,-99,46,44,55,47
14/10/2019,19,-99,26,44,-99,49,-99,22,51,34,-99,34,35,-99,56,43,-99,-99,28,-99,-99,23,66,-99,46,34,44,47
14/10/2019,20,-99,33,21,-99,39,-99,35,34,28,-99,30,32,-99,34,29,-99,-99,30,-99,-99,25,73,-99,44,32,41,38
14/10/2019,21,-99,27,24,-99,34,-99,9,33,24,-99,22,22,-99,30,30,-99,-99,20,-99,-99,19,22,-99,30,32,28,28
14/10/2019,22,-99,19,49,-99,27,-99,12,25,26,-99,27,28,-99,27,41,-99,-99,17,-99,-99,15,29,-99,17,30,24,31
14/10/2019,23,-99,21,24,-99,36,-99,20,34,26,-99,24,20,-99,21,35,-99,-99,14,-99,-99,15,15,-99,14,30,14,35
14/10/2019,24,-99,16,21,-99,26,-99,20,18,17,-99,20,21,-99,21,29,-99,-99,19,-99,-99,16,25,-99,13,26,12,49
15/10/2019,1,-99,15,10,-99,22,-99,14,29,11,-99,15,20,-99,21,27,-99,-99,12,-99,-99,13,21,-99,20,35,20,37
15/10/2019,2,-99,14,9,-99,23,-99,12,36,8,-99,20,25,-99,23,27,-99,-99,15,-99,-99,10,14,-99,6,23,26,37
15/10/2019,3,-99,14,9,-99,31,-99,17,27,4,-99,24,28,-99,25,31,-99,-99,11,-99,-99,12,16,-99,9,29,25,-99
15/10/2019,4,-99,12,9,-99,22,-99,17,21,7,-99,29,20,-99,27,28,-99,-99,8,-99,-99,10,22,-99,29,20,24,66
15/10/2019,5,-99,14,15,-99,36,-99,20,23,12,-99,25,28,-99,19,65,-99,-99,14,-99,-99,16,24,-99,33,14,21,65
15/10/2019,6,-99,17,29,-99,35,-99,17,25,34,-99,37,45,-99,28,66,-99,-99,23,-99,-99,23,32,-99,36,24,36,88
15/10/2019,7,-99,24,42,-99,59,-99,16,46,54,-99,49,50,-99,39,58,-99,-99,30,-99,-99,32,66,-99,40,37,41,106
15/10/2019,8,-99,33,45,-99,66,-99,27,60,63,-99,58,58,-99,37,84,-99,-99,33,-99,-99,28,75,-99,58,51,67,129
15/10/2019,9,-99,33,58,-99,59,-99,42,62,51,-99,66,59,-99,40,80,-99,-99,40,-99,-99,36,87,-99,83,52,96,138
15/10/2019,10,-99,31,71,-99,65,-99,36,48,60,-99,65,65,-99,56,93,-99,-99,39,-99,-99,45,63,-99,61,73,48,128
15/10/2019,11,-99,53,64,-99,73,-99,35,57,46,-99,87,66,-99,68,94,-99,-99,69,-99,-99,54,69,-99,57,74,62,109
15/10/2019,12,-99,59,52,-99,84,-99,23,33,37,-99,79,60,-99,67,80,-99,-99,58,-99,-99,25,50,-99,44,83,36,89
15/10/2019,13,-99,47,12,-99,86,-99,28,13,55,-99,55,85,-99,63,60,-99,-99,54,-99,-99,64,64,-99,20,67,21,42
15/10/2019,14,-99,55,38,-99,52,-99,46,23,48,-99,42,51,-99,39,43,-99,-99,60,-99,-99,50,45,-99,25,42,23,44
15/10/2019,15,-99,53,30,-99,59,-99,65,23,36,-99,38,25,-99,20,39,-99,-99,49,-99,-99,72,33,-99,23,32,22,39
15/10/2019,16,-99,44,33,-99,26,-99,43,29,22,-99,35,27,-99,17,40,-99,-99,35,-99,-99,43,35,-99,26,31,38,29
15/10/2019,17,-99,28,39,-99,56,-99,33,49,30,-99,38,38,-99,21,46,-99,-99,33,-99,-99,31,-99,-99,36,35,44,43
15/10/2019,18,-99,38,55,-99,38,-99,38,42,57,-99,32,32,-99,38,45,-99,-99,35,-99,-99,57,87,-99,45,67,42,47
15/10/2019,19,-99,54,44,-99,44,-99,83,48,35,-99,31,32,-99,69,42,-99,-99,32,-99,-99,46,59,-99,54,76,57,50
15/10/2019,20,-99,40,46,-99,44,-99,37,60,36,-99,33,38,-99,42,35,-99,-99,25,-99,-99,34,84,-99,43,44,43,48
15/10/2019,21,-99,27,33,-99,35,-99,28,39,35,-99,27,25,-99,26,22,-99,-99,23,-99,-99,23,69,-99,35,29,23,35
15/10/2019,22,-99,22,38,-99,26,-99,17,21,28,-99,23,26,-99,24,31,-99,-99,19,-99,-99,21,9,-99,14,27,18,23
15/10/2019,23,-99,20,32,-99,31,-99,19,40,18,-99,19,23,-99,15,28,-99,-99,18,-99,-99,17,12,-99,11,21,25,32
15/10/2019,24,-99,17,23,-99,29,-99,9,24,22,-99,20,29,-99,28,31,-99,-99,15,-99,-99,17,16,-99,16,19,23,25
16/10/2019,1,-99,12,19,-99,33,-99,13,21,12,-99,17,29,-99,19,18,-99,-99,14,-99,-99,14,35,-99,33,21,30,33
16/10/2019,2,-99,12,13,-99,13,-99,16,27,5,-99,16,21,-99,25,25,-99,-99,23,-99,-99,18,20,-99,21,40,24,28
16/10/2019,3,-99,14,18,-99,27,-99,18,33,14,-99,12,26,-99,25,27,-99,-99,14,-99,-99,22,23,-99,31,19,25,21
16/10/2019,4,-99,14,13,-99,32,-99,21,25,15,-99,14,27,-99,17,26,-99,-99,16,-99,-99,13,29,-99,41,23,27,17
16/10/2019,5,-99,11,9,-99,32,-99,20,23,5,-99,25,27,-99,19,34,-99,-99,17,-99,-99,16,17,-99,32,26,17,51
16/10/2019,6,-99,16,22,-99,27,-99,12,38,16,-99,27,21,-99,26,37,-99,-99,12,-99,-99,13,27,-99,21,33,28,50
16/10/2019,7,-99,20,27,-99,31,-99,16,36,17,-99,44,29,-99,37,46,-99,-99,18,-99,-99,17,29,-99,35,46,42,44
16/10/2019,8,-99,20,43,-99,41,-99,16,42,26,-99,27,32,-99,37,55,-99,-99,16,-99,-99,18,43,-99,50,47,48,35
16/10/2019,9,-99,17,27,-99,42,-99,9,25,28,-99,22,36,-99,41,33,-99,-99,22,-99,-99,16,42,-99,47,18,35,-99
16/10/2019,10,-99,24,-99,-99,25,-99,18,-99,25,-99,18,36,-99,28,27,-99,-99,25,-99,-99,33,49,-99,29,38,34,-99
16/10/2019,11,-99,-99,-99,-99,33,-99,34,24,27,-99,28,27,-99,30,23,-99,-99,34,-99,-99,30,47,-99,-99,18,30,-99
16/10/2019,12,-99,-99,-99,-99,41,-99,32,22,22,-99,27,32,-99,22,31,-99,-99,33,-99,-99,32,45,-99,-99,-99,32,-99
16/10/2019,13,-99,-99,57,-99,40,-99,38,40,30,-99,28,38,-99,31,40,-99,-99,34,-99,-99,32,37,-99,-99,-99,29,39
16/10/2019,14,-99,-99,48,-99,37,-99,33,19,31,-99,22,26,-99,27,30,-99,-99,29,-99,-99,36,49,-99,-99,-99,35,34
16/10/2019,15,-99,-99,39,-99,43,-99,24,43,19,-99,28,26,-99,28,30,-99,-99,30,-99,-99,33,67,-99,30,-99,38,37
16/10/2019,16,-99,26,38,-99,28,-99,31,16,22,-99,24,22,-99,23,29,-99,-99,24,-99,-99,31,46,-99,21,37,22,41
16/10/2019,17,-99,19,34,-99,40,-99,30,28,29,-99,21,20,-99,25,24,-99,-99,16,-99,-99,27,-99,-99,32,16,29,31
16/10/2019,18,-99,21,29,-99,32,-99,33,30,26,-99,25,21,-99,21,22,-99,-99,20,-99,-99,21,-99,-99,31,24,21,43
16/10/2019,19,-99,18,33,-99,26,-99,19,24,23,-99,22,15,-99,22,22,-99,-99,21,-99,-99,16,-99,-99,28,21,25,26
16/10/2019,20,-99,14,28,-99,14,-99,16,22,20,-99,20,17,-99,15,16,-99,-99,14,-99,-99,15,-99,-99,14,14,11,21
16/10/2019,21,-99,9,25,-99,16,-99,8,18,11,-99,23,13,-99,14,14,-99,-99,15,-99,-99,10,-99,-99,13,13,13,30
16/10/2019,22,-99,7,23,-99,15,-99,7,20,12,-99,20,8,-99,11,14,-99,-99,13,-99,-99,12,-99,-99,15,12,9,-99
16/10/2019,23,-99,6,15,-99,16,-99,-99,14,12,-99,9,7,-99,11,16,-99,-99,7,-99,-99,-99,-99,-99,19,-99,12,-99
16/10/2019,24,-99,6,15,-99,8,-99,-99,11,8,-99,4,6,-99,6,-99,-99,-99,-99,-99,-99,-99,-99,-99,17,8,20,-99
17/10/2019,1,-99,5,12,-99,15,-99,-99,6,12,-99,3,-99,-99,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,6,4,5,-99
17/10/2019,2,-99,8,8,-99,3,-99,-99,-99,2,-99,4,-99,-99,22,4,-99,-99,-99,-99,-99,-99,-99,-99,4,6,-99,-99
17/10/2019,3,-99,2,9,-99,4,-99,-99,-99,4,-99,3,-99,-99,5,7,-99,-99,-99,-99,-99,-99,-99,-99,2,2,-99,4
17/10/2019,4,-99,3,7,-99,13,-99,-99,-99,2,-99,10,-99,-99,3,5,-99,-99,-99,-99,-99,-99,-99,-99,1,8,-99,9
17/10/2019,5,-99,3,8,-99,2,-99,-99,4,3,-99,7,-99,-99,3,11,-99,-99,-99,-99,-99,-99,-99,-99,3,11,-99,7
17/10/2019,6,-99,3,10,-99,14,-99,-99,7,-99,-99,5,-99,-99,7,7,-99,-99,-99,-99,-99,-99,-99,-99,8,-99,5,12
17/10/2019,7,-99,8,10,-99,20,-99,-99,7,8,-99,7,-99,-99,11,9,-99,-99,-99,-99,-99,-99,-99,-99,6,16,6,14
17/10/2019,8,-99,6,14,-99,8,-99,-99,12,7,-99,10,-99,-99,9,14,-99,-99,-99,-99,-99,-99,-99,-99,9,4,10,15
17/10/2019,9,-99,3,20,-99,10,-99,-99,3,16,-99,13,-99,-99,6,13,-99,-99,-99,-99,-99,-99,-99,-99,10,7,7,15
17/10/2019,10,-99,-99,16,-99,19,-99,-99,9,10,-99,9,-99,-99,11,8,-99,-99,-99,-99,-99,-99,-99,-99,13,11,7,20
17/10/2019,11,-99,6,13,-99,17,-99,-99,1,10,-99,17,-99,-99,11,17,-99,-99,-99,-99,-99,-99,-99,-99,6,16,7,11
17/10/2019,12,-99,11,16,-99,21,-99,-99,10,8,-99,18,-99,-99,15,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,12,4,24
17/10/2019,13,-99,14,17,-99,22,-99,-99,7,12,-99,21,-99,-99,14,21,-99,-99,-99,-99,-99,-99,-99,-99,16,20,19,23
17/10/2019,14,-99,19,14,-99,20,-99,-99,17,14,-99,16,-99,-99,12,24,-99,-99,-99,-99,-99,-99,-99,-99,15,10,13,25
17/10/2019,15,-99,17,15,-99,23,-99,-99,6,14,-99,17,-99,-99,29,27,-99,-99,-99,-99,-99,-99,-99,-99,9,6,16,11
17/10/2019,16,-99,17,16,-99,29,-99,-99,13,-99,-99,-99,-99,-99,14,30,-99,-99,-99,-99,-99,-99,-99,-99,15,23,5,29
17/10/2019,17,-99,19,16,-99,23,-99,-99,9,4,-99,14,-99,-99,26,28,-99,-99,-99,-99,-99,-99,-99,-99,12,11,3,16
17/10/2019,18,-99,16,12,-99,22,-99,-99,7,6,-99,19,-99,-99,28,29,-99,-99,-99,-99,-99,-99,-99,-99,9,31,5,25
17/10/2019,19,-99,17,10,-99,14,-99,-99,8,7,-99,25,-99,-99,20,28,-99,-99,-99,-99,-99,-99,-99,-99,12,26,10,24
17/10/2019,20,-99,13,20,-99,19,-99,-99,9,12,-99,17,-99,-99,25,-99,-99,-99,-99,-99,-99,13,-99,-99,12,11,21,21
17/10/2019,21,-99,14,17,-99,20,-99,-99,13,15,-99,15,-99,-99,18,21,-99,-99,-99,-99,-99,6,-99,-99,14,5,6,19
17/10/2019,22,-99,11,15,-99,12,-99,-99,15,12,-99,4,-99,-99,1,8,-99,-99,-99,-99,-99,10,-99,-99,16,6,4,6
17/10/2019,23,-99,10,17,-99,-99,-99,-99,9,15,-99,9,-99,-99,1,9,-99,-99,-99,-99,-99,12,-99,-99,7,8,-99,24
17/10/2019,24,-99,5,12,-99,14,-99,-99,7,10,-99,-99,-99,-99,3,12,-99,-99,-99,-99,-99,11,-99,-99,-99,-99,-99,-99
18/10/2019,1,-99,5,15,-99,14,-99,-99,6,7,-99,5,-99,-99,9,6,-99,-99,-99,-99,-99,10,-99,-99,-99,-99,-99,21
18/10/2019,2,-99,9,12,-99,21,-99,-99,7,7,-99,8,-99,-99,4,10,-99,-99,-99,-99,-99,13,-99,-99,-99,-99,-99,13
18/10/2019,3,-99,7,13,-99,14,-99,-99,7,4,-99,11,-99,-99,-99,8,-99,-99,-99,-99,-99,6,-99,-99,16,-99,2,11
18/10/2019,4,-99,9,16,-99,12,-99,-99,13,10,-99,21,-99,-99,5,12,-99,-99,-99,-99,-99,7,-99,-99,14,-99,10,13
18/10/2019,5,-99,12,15,-99,33,-99,-99,11,14,-99,12,-99,-99,23,19,-99,-99,-99,-99,-99,8,-99,-99,11,11,12,38
18/10/2019,6,-99,13,19,-99,37,-99,-99,3,7,-99,22,-99,-99,25,23,-99,-99,9,-99,-99,13,-99,-99,6,16,12,27
18/10/2019,7,-99,10,25,-99,30,-99,-99,1,38,-99,33,-99,-99,21,37,-99,-99,9,-99,-99,8,-99,-99,12,18,2,36
18/10/2019,8,-99,10,39,-99,32,-99,-99,54,61,-99,24,-99,-99,25,28,-99,-99,14,-99,-99,15,-99,-99,63,21,38,47
18/10/2019,9,-99,14,48,-99,21,-99,-99,21,15,-99,29,-99,-99,12,25,-99,-99,20,-99,-99,8,-99,-99,7,13,17,54
18/10/2019,10,-99,10,40,-99,28,-99,-99,12,19,-99,-99,-99,-99,15,24,-99,-99,24,-99,-99,14,-99,-99,36,9,21,37
18/10/2019,11,-99,14,38,-99,27,-99,-99,27,21,-99,-99,-99,-99,9,16,-99,-99,12,-99,-99,29,-99,-99,27,21,34,68
18/10/2019,12,-99,18,47,-99,26,-99,-99,21,20,-99,-99,-99,-99,22,20,-99,-99,9,-99,-99,7,-99,-99,20,13,34,42
18/10/2019,13,-99,15,35,-99,36,-99,-99,33,23,-99,-99,-99,-99,22,17,-99,-99,11,-99,-99,29,-99,-99,43,20,10,40
18/10/2019,14,-99,21,45,-99,24,-99,-99,23,31,-99,20,-99,-99,21,-99,-99,-99,15,-99,-99,25,-99,-99,28,15,25,63
18/10/2019,15,-99,23,52,-99,21,-99,-99,59,17,-99,24,-99,-99,16,-99,-99,-99,10,-99,-99,19,-99,-99,56,18,44,62
18/10/2019,16,-99,24,38,-99,13,-99,-99,32,-99,-99,24,-99,-99,12,18,-99,-99,20,-99,-99,6,-99,-99,44,14,58,54
18/10/2019,17,-99,30,39,-99,-99,-99,-99,16,10,-99,20,-99,-99,13,16,-99,-99,14,-99,-99,12,12,-99,66,24,24,43
18/10/2019,18,-99,12,35,-99,12,-99,-99,29,38,-99,21,-99,-99,17,31,-99,-99,12,-99,-99,21,10,-99,12,10,22,40
18/10/2019,19,-99,7,49,-99,26,-99,-99,56,71,-99,24,-99,-99,34,34,-99,-99,17,-99,-99,16,2,-99,24,23,28,26
18/10/2019,20,-99,7,51,-99,24,-99,-99,30,78,-99,20,-99,-99,23,15,-99,-99,17,-99,-99,14,4,-99,10,12,22,32
18/10/2019,21,-99,6,27,-99,21,-99,9,49,61,-99,17,-99,-99,13,-99,-99,-99,10,-99,-99,14,36,-99,14,20,16,-99
18/10/2019,22,-99,12,40,-99,17,-99,19,17,41,-99,14,-99,-99,16,18,-99,-99,17,-99,-99,14,21,-99,13,12,27,-99
18/10/2019,23,-99,11,34,-99,26,-99,8,13,24,-99,12,-99,-99,15,16,-99,-99,13,-99,-99,12,15,-99,34,9,38,17
18/10/2019,24,-99,14,25,-99,21,-99,6,-99,20,-99,13,-99,-99,10,13,-99,-99,13,-99,-99,12,10,-99,29,14,33,28
19/10/2019,1,-99,14,27,-99,14,-99,10,6,19,-99,13,-99,-99,17,5,-99,-99,9,-99,-99,-99,15,-99,14,11,23,31
19/10/2019,2,-99,10,16,-99,15,-99,13,6,19,-99,14,-99,-99,6,12,-99,-99,10,-99,-99,11,2,-99,28,-99,26,13
19/10/2019,3,-99,8,17,-99,8,-99,9,7,8,-99,11,-99,-99,11,8,-99,-99,8,-99,-99,14,9,-99,14,9,21,21
19/10/2019,4,-99,11,17,-99,20,-99,21,3,17,-99,6,-99,-99,9,14,-99,-99,15,-99,-99,9,-99,-99,13,13,15,20
19/10/2019,5,-99,13,26,-99,22,-99,3,1,12,-99,19,-99,-99,13,20,-99,-99,16,-99,-99,19,2,-99,3,15,8,40
19/10/2019,6,-99,9,28,-99,32,-99,12,9,27,-99,21,-99,-99,18,32,-99,-99,6,-99,-99,9,10,-99,30,23,20,43
19/10/2019,7,-99,11,31,-99,47,-99,23,22,36,-99,26,-99,-99,14,23,-99,-99,10,-99,-99,17,16,-99,29,35,51,42
19/10/2019,8,-99,11,47,-99,50,-99,6,98,80,-99,41,-99,-99,27,28,-99,-99,13,-99,-99,13,50,-99,73,35,58,58
19/10/2019,9,-99,12,70,-99,38,-99,12,55,16,-99,45,-99,-99,14,33,-99,-99,18,-99,-99,12,34,-99,36,30,33,73
19/10/2019,10,-99,17,45,-99,52,-99,19,47,38,-99,48,-99,-99,43,54,-99,-99,26,-99,-99,22,61,-99,31,39,25,54
19/10/2019,11,-99,27,39,-99,54,-99,19,21,31,-99,32,-99,-99,30,49,-99,-99,18,-99,-99,35,33,-99,38,24,12,45
19/10/2019,12,-99,20,35,-99,48,-99,23,19,42,-99,30,-99,-99,16,21,-99,-99,21,-99,-99,25,11,-99,21,14,27,27
19/10/2019,13,-99,25,28,-99,29,-99,40,6,13,-99,29,-99,-99,20,18,-99,-99,27,-99,-99,32,3,-99,19,19,22,41
19/10/2019,14,-99,20,33,-99,31,-99,33,18,8,-99,24,-99,-99,19,15,-99,-99,20,-99,-99,28,23,-99,6,19,21,29
19/10/2019,15,-99,-99,26,-99,23,-99,23,25,20,-99,14,-99,-99,16,20,-99,-99,8,-99,-99,33,-99,-99,20,-99,37,32
19/10/2019,16,-99,12,22,-99,33,-99,7,34,14,-99,17,-99,-99,11,13,-99,-99,5,-99,-99,-99,4,-99,26,-99,21,35
19/10/2019,17,-99,6,18,-99,14,-99,14,26,16,-99,16,-99,-99,23,-99,-99,-99,4,-99,-99,11,3,-99,25,12,25,32
19/10/2019,18,-99,9,22,-99,20,-99,16,45,23,-99,17,-99,-99,24,29,-99,-99,9,-99,-99,10,25,-99,41,29,42,32
19/10/2019,19,-99,7,50,-99,17,-99,12,35,24,-99,18,-99,-99,25,25,-99,-99,6,-99,-99,22,16,-99,14,9,40,33
19/10/2019,20,-99,9,34,-99,16,-99,20,20,30,-99,17,-99,-99,21,33,-99,-99,8,-99,-99,23,32,-99,18,18,31,24
19/10/2019,21,-99,6,35,-99,18,-99,22,35,37,-99,18,-99,-99,25,26,-99,-99,19,-99,-99,25,20,-99,52,13,49,26
19/10/2019,22,-99,13,31,-99,10,-99,15,16,41,-99,21,-99,-99,14,12,-99,-99,19,-99,-99,19,49,-99,44,17,13,25
19/10/2019,23,-99,11,31,-99,24,-99,21,9,29,-99,16,-99,-99,18,15,-99,-99,10,-99,-99,23,19,-99,43,17,40,17
19/10/2019,24,-99,-99,25,-99,46,-99,17,23,24,-99,17,-99,-99,20,28,-99,-99,-99,-99,-99,18,26,-99,40,18,51,23
20/10/2019,1,-99,3,31,-99,40,-99,25,31,26,-99,16,-99,-99,22,26,-99,-99,9,-99,-99,13,23,-99,21,14,38,30
20/10/2019,2,-99,4,28,-99,26,-99,23,25,16,-99,12,-99,-99,26,13,-99,-99,8,-99,-99,25,15,-99,33,13,14,28
20/10/2019,3,-99,6,25,-99,23,-99,21,22,24,-99,13,-99,-99,15,11,-99,-99,8,-99,-99,13,13,-99,35,5,41,25
20/10/2019,4,-99,5,22,-99,44,-99,9,29,16,-99,12,-99,-99,13,5,-99,-99,7,-99,-99,15,-99,-99,35,-99,46,20
20/10/2019,5,-99,2,26,-99,36,-99,19,34,19,-99,11,-99,-99,15,16,-99,-99,-99,-99,-99,20,-99,-99,41,8,40,21
20/10/2019,6,-99,4,26,-99,44,-99,9,37,23,-99,16,-99,-99,11,31,-99,-99,7,-99,-99,-99,-99,-99,37,8,36,21
20/10/2019,7,-99,3,27,-99,39,-99,16,38,25,-99,21,-99,-99,16,40,-99,-99,5,-99,-99,-99,6,-99,55,12,25,40
20/10/2019,8,-99,10,44,-99,49,-99,15,98,71,-99,25,-99,-99,23,44,-99,-99,9,-99,-99,-99,20,-99,66,7,69,35
20/10/2019,9,-99,12,42,-99,44,-99,5,35,13,-99,34,-99,-99,18,36,-99,-99,19,-99,-99,-99,1,-99,69,26,83,33
20/10/2019,10,-99,6,19,-99,29,-99,12,33,11,-99,13,-99,-99,11,12,-99,-99,10,-99,-99,-99,6,-99,51,13,50,-99
20/10/2019,11,-99,2,4,-99,5,-99,6,29,-99,-99,11,-99,-99,2,8,-99,-99,-99,-99,-99,-99,1,-99,-99,8,4,-99
20/10/2019,12,-99,-99,1,-99,6,-99,20,-99,-99,-99,8,-99,-99,6,-99,-99,-99,4,-99,-99,-99,17,-99,-99,-99,-99,-99
20/10/2019,13,-99,-99,5,-99,8,-99,11,7,-99,-99,7,-99,-99,11,-99,-99,-99,8,-99,-99,-99,1,-99,-99,-99,-99,-99
20/10/2019,14,-99,-99,3,-99,26,-99,-99,7,-99,-99,7,-99,-99,6,-99,-99,-99,8,-99,-99,11,9,-99,-99,8,-99,18
20/10/2019,15,-99,-99,4,-99,17,-99,-99,1,-99,-99,9,-99,-99,3,-99,-99,-99,2,-99,-99,18,1,-99,-99,11,-99,21
20/10/2019,16,-99,-99,7,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,11,-99,-99,-99,2,-99,-99,3,8,-99,4,7,-99,18
20/10/2019,17,-99,-99,5,-99,-99,-99,-99,2,4,-99,4,-99,-99,10,-99,-99,-99,4,-99,-99,6,15,-99,1,8,6,15
20/10/2019,18,-99,-99,17,-99,-99,-99,-99,11,13,-99,7,-99,-99,12,-99,-99,-99,4,-99,-99,7,26,-99,10,8,31,21
20/10/2019,19,-99,-99,16,-99,-99,-99,-99,20,17,-99,8,-99,-99,17,-99,-99,-99,5,-99,-99,10,21,-99,19,7,29,18
20/10/2019,20,-99,-99,17,-99,-99,-99,-99,20,11,-99,10,-99,-99,12,-99,-99,-99,6,-99,-99,10,1,-99,14,5,20,24
20/10/2019,21,-99,-99,19,-99,-99,-99,-99,16,15,-99,12,-99,-99,13,-99,-99,-99,-99,-99,-99,9,20,-99,5,11,37,26
20/10/2019,22,-99,-99,21,-99,-99,-99,-99,18,5,-99,11,-99,-99,7,-99,-99,-99,-99,-99,-99,18,1,-99,21,16,16,19
20/10/2019,23,-99,-99,16,-99,-99,-99,-99,27,3,-99,10,-99,-99,3,-99,-99,-99,-99,-99,-99,6,26,-99,2,8,12,27
20/10/2019,24,-99,-99,10,-99,-99,-99,-99,24,8,-99,9,-99,-99,5,-99,-99,-99,-99,-99,-99,-99,17,-99,14,6,10,7
21/10/2019,1,-99,-99,6,-99,-99,-99,-99,20,5,-99,7,-99,-99,7,-99,-99,-99,-99,-99,-99,-99,12,-99,8,4,-99,7
21/10/2019,2,-99,-99,12,-99,-99,-99,-99,20,4,-99,13,-99,-99,8,-99,-99,-99,-99,-99,-99,-99,10,-99,2,8,-99,10
21/10/2019,3,-99,-99,13,-99,-99,-99,-99,21,7,-99,23,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,6,-99,-99,4,-99,14
21/10/2019,4,-99,-99,12,-99,-99,-99,-99,26,6,-99,24,-99,-99,4,-99,-99,-99,8,-99,-99,-99,1,-99,3,6,3,28
21/10/2019,5,-99,7,11,-99,-99,-99,3,33,13,-99,16,-99,-99,10,-99,-99,-99,3,-99,-99,7,11,-99,13,6,32,52
21/10/2019,6,-99,4,22,-99,-99,-99,9,56,45,-99,30,-99,-99,8,-99,-99,-99,15,-99,-99,12,17,-99,42,8,39,79
21/10/2019,7,-99,6,39,-99,-99,-99,18,62,70,-99,21,-99,-99,18,-99,-99,-99,23,-99,-99,24,24,-99,71,25,97,73
21/10/2019,8,-99,7,57,-99,-99,-99,7,169,102,-99,24,-99,-99,23,-99,-99,-99,20,-99,-99,19,57,-99,99,29,104,55
21/10/2019,9,-99,7,43,-99,-99,-99,12,9,35,-99,22,-99,-99,14,-99,-99,-99,15,-99,-99,-99,27,-99,73,24,106,34
21/10/2019,10,-99,20,36,-99,-99,-99,24,25,40,-99,20,-99,-99,17,-99,-99,-99,18,-99,-99,30,3,-99,67,13,52,43
21/10/2019,11,-99,23,46,-99,-99,-99,26,21,24,-99,13,-99,-99,10,-99,-99,-99,11,-99,-99,19,3,-99,16,17,24,32
21/10/2019,12,-99,25,39,-99,-99,-99,31,23,18,-99,15,-99,-99,16,13,-99,-99,12,-99,-99,43,13,-99,34,16,24,28
