"","Year","Month","Day","station","Date","PromDiario","ZONA"
"500","2019","01","10","AJM",2019-01-10,43,"SO"
"501","2020","04","29","AJM",2020-04-29,25,"SO"
"502","2019","08","21","AJM",2019-08-21,19,"SO"
"503","2020","01","26","AJM",2020-01-26,17,"SO"
"504","2019","12","10","AJM",2019-12-10,46,"SO"
"505","2020","01","05","AJM",2020-01-05,33,"SO"
"506","2019","08","03","AJM",2019-08-03,23,"SO"
"507","2019","05","22","AJM",2019-05-22,35,"SO"
"508","2019","07","23","AJM",2019-07-23,23,"SO"
"509","2019","10","16","AJM",2019-10-16,15,"SO"
"510","2019","06","16","AJM",2019-06-16,32,"SO"
"511","2019","11","18","AJM",2019-11-18,21,"SO"
"512","2019","08","01","AJM",2019-08-01,27,"SO"
"513","2020","04","22","AJM",2020-04-22,36,"SO"
"514","2019","03","12","AJM",2019-03-12,33,"SO"
"515","2020","03","12","AJM",2020-03-12,37,"SO"
"516","2020","04","17","AJM",2020-04-17,52,"SO"
"517","2019","01","11","AJM",2019-01-11,37,"SO"
"518","2019","05","30","AJM",2019-05-30,48,"SO"
"519","2019","03","26","AJM",2019-03-26,28,"SO"
"520","2019","08","14","AJM",2019-08-14,20,"SO"
"521","2020","03","05","AJM",2020-03-05,56,"SO"
"522","2019","07","27","AJM",2019-07-27,18,"SO"
"523","2019","11","11","AJM",2019-11-11,33,"SO"
"524","2019","01","03","AJM",2019-01-03,46,"SO"
"525","2019","01","21","AJM",2019-01-21,44,"SO"
"526","2019","04","02","AJM",2019-04-02,44,"SO"
"527","2019","09","05","AJM",2019-09-05,31,"SO"
"528","2019","04","15","AJM",2019-04-15,70,"SO"
"529","2019","03","13","AJM",2019-03-13,34,"SO"
"530","2019","07","02","AJM",2019-07-02,15,"SO"
"531","2019","03","06","AJM",2019-03-06,31,"SO"
"532","2019","10","26","AJM",2019-10-26,16,"SO"
"533","2019","10","10","AJM",2019-10-10,22,"SO"
"534","2019","08","05","AJM",2019-08-05,19,"SO"
"535","2019","09","25","AJM",2019-09-25,31,"SO"
"536","2019","05","07","AJM",2019-05-07,44,"SO"
"537","2019","11","12","AJM",2019-11-12,24,"SO"
"538","2019","09","09","AJM",2019-09-09,23,"SO"
"539","2019","09","06","AJM",2019-09-06,33,"SO"
"540","2019","03","25","AJM",2019-03-25,30,"SO"
"541","2019","04","27","AJM",2019-04-27,56,"SO"
"542","2020","01","07","AJM",2020-01-07,38,"SO"
"543","2019","11","27","AJM",2019-11-27,39,"SO"
"544","2020","03","23","AJM",2020-03-23,32,"SO"
"545","2019","08","06","AJM",2019-08-06,16,"SO"
"546","2019","03","14","AJM",2019-03-14,48,"SO"
"547","2019","03","07","AJM",2019-03-07,35,"SO"
"548","2019","08","13","AJM",2019-08-13,19,"SO"
"549","2019","08","16","AJM",2019-08-16,21,"SO"
"550","2019","05","08","AJM",2019-05-08,46,"SO"
"551","2019","10","19","AJM",2019-10-19,13,"SO"
"552","2019","07","11","AJM",2019-07-11,29,"SO"
"553","2019","06","09","AJM",2019-06-09,19,"SO"
"554","2019","09","04","AJM",2019-09-04,27,"SO"
"555","2019","10","04","AJM",2019-10-04,23,"SO"
"556","2019","11","05","AJM",2019-11-05,23,"SO"
"557","2019","11","23","AJM",2019-11-23,30,"SO"
"558","2019","04","10","AJM",2019-04-10,40,"SO"
"559","2019","02","24","AJM",2019-02-24,26,"SO"
"560","2019","12","17","AJM",2019-12-17,41,"SO"
"561","2020","04","30","AJM",2020-04-30,25,"SO"
"562","2019","02","22","AJM",2019-02-22,15,"SO"
"563","2019","06","12","AJM",2019-06-12,30,"SO"
"564","2019","10","12","AJM",2019-10-12,19,"SO"
"565","2019","09","14","AJM",2019-09-14,13,"SO"
"566","2019","04","17","AJM",2019-04-17,56,"SO"
"567","2019","12","11","AJM",2019-12-11,53,"SO"
"568","2020","03","15","AJM",2020-03-15,33,"SO"
"569","2019","04","24","AJM",2019-04-24,66,"SO"
"570","2019","07","12","AJM",2019-07-12,22,"SO"
"571","2019","09","20","AJM",2019-09-20,28,"SO"
"572","2020","01","04","AJM",2020-01-04,52,"SO"
"573","2019","11","24","AJM",2019-11-24,36,"SO"
"574","2019","12","03","AJM",2019-12-03,39,"SO"
"575","2019","08","28","AJM",2019-08-28,30,"SO"
"576","2019","07","05","AJM",2019-07-05,38,"SO"
"577","2019","02","25","AJM",2019-02-25,34,"SO"
"578","2019","06","20","AJM",2019-06-20,39,"SO"
"579","2019","10","18","AJM",2019-10-18,13,"SO"
"580","2019","04","29","AJM",2019-04-29,57,"SO"
"581","2019","05","29","AJM",2019-05-29,53,"SO"
"582","2020","04","14","AJM",2020-04-14,50,"SO"
"583","2019","05","02","AJM",2019-05-02,29,"SO"
"584","2019","05","16","AJM",2019-05-16,81,"SO"
"585","2019","03","02","AJM",2019-03-02,37,"SO"
"586","2019","04","05","AJM",2019-04-05,47,"SO"
"587","2019","09","21","AJM",2019-09-21,24,"SO"
"588","2019","03","21","AJM",2019-03-21,39,"SO"
"589","2019","05","27","AJM",2019-05-27,43,"SO"
"590","2019","07","06","AJM",2019-07-06,26,"SO"
"591","2019","12","06","AJM",2019-12-06,30,"SO"
"592","2019","06","28","AJM",2019-06-28,20,"SO"
"593","2020","03","14","AJM",2020-03-14,46,"SO"
"594","2019","03","19","AJM",2019-03-19,34,"SO"
"595","2019","06","21","AJM",2019-06-21,27,"SO"
"596","2019","05","20","AJM",2019-05-20,48,"SO"
"597","2019","12","23","AJM",2019-12-23,48,"SO"
"598","2019","06","02","AJM",2019-06-02,12,"SO"
"599","2019","09","19","AJM",2019-09-19,15,"SO"
"600","2019","12","19","AJM",2019-12-19,78,"SO"
"601","2019","10","09","AJM",2019-10-09,17,"SO"
"602","2019","01","07","AJM",2019-01-07,39,"SO"
"603","2019","05","28","AJM",2019-05-28,52,"SO"
"604","2019","04","06","AJM",2019-04-06,44,"SO"
"605","2019","04","08","AJM",2019-04-08,48,"SO"
"606","2019","05","12","AJM",2019-05-12,88,"SO"
"607","2019","10","23","AJM",2019-10-23,24,"SO"
"608","2019","12","26","AJM",2019-12-26,31,"SO"
"609","2019","08","11","AJM",2019-08-11,16,"SO"
"610","2019","06","17","AJM",2019-06-17,34,"SO"
"611","2019","01","28","AJM",2019-01-28,31,"SO"
"612","2019","07","28","AJM",2019-07-28,16,"SO"
"613","2020","01","28","AJM",2020-01-28,16,"SO"
"614","2019","05","04","AJM",2019-05-04,62,"SO"
"615","2019","04","22","AJM",2019-04-22,52,"SO"
"616","2019","07","25","AJM",2019-07-25,25,"SO"
"617","2019","02","04","AJM",2019-02-04,41,"SO"
"618","2019","06","08","AJM",2019-06-08,23,"SO"
"619","2019","12","20","AJM",2019-12-20,74,"SO"
"620","2020","03","11","AJM",2020-03-11,43,"SO"
"621","2019","09","12","AJM",2019-09-12,19,"SO"
"622","2019","04","20","AJM",2019-04-20,44,"SO"
"623","2019","07","08","AJM",2019-07-08,26,"SO"
"624","2019","01","06","AJM",2019-01-06,41,"SO"
"625","2019","06","01","AJM",2019-06-01,20,"SO"
"626","2019","01","04","AJM",2019-01-04,50,"SO"
"627","2019","01","31","AJM",2019-01-31,24,"SO"
"628","2019","04","18","AJM",2019-04-18,47,"SO"
"629","2019","11","10","AJM",2019-11-10,27,"SO"
"630","2020","03","26","AJM",2020-03-26,51,"SO"
"631","2019","07","26","AJM",2019-07-26,19,"SO"
"632","2019","04","14","AJM",2019-04-14,70,"SO"
"633","2020","03","02","AJM",2020-03-02,37,"SO"
"634","2019","09","26","AJM",2019-09-26,29,"SO"
"635","2020","03","19","AJM",2020-03-19,29,"SO"
"636","2019","12","21","AJM",2019-12-21,55,"SO"
"637","2019","08","10","AJM",2019-08-10,15,"SO"
"638","2019","07","14","AJM",2019-07-14,32,"SO"
"639","2019","01","18","AJM",2019-01-18,33,"SO"
"640","2019","01","23","AJM",2019-01-23,25,"SO"
"641","2019","11","30","AJM",2019-11-30,40,"SO"
"642","2020","01","20","AJM",2020-01-20,21,"SO"
"643","2019","05","23","AJM",2019-05-23,53,"SO"
"644","2019","01","16","AJM",2019-01-16,48,"SO"
"645","2019","03","15","AJM",2019-03-15,57,"SO"
"646","2019","07","21","AJM",2019-07-21,19,"SO"
"647","2019","11","19","AJM",2019-11-19,39,"SO"
"648","2019","09","08","AJM",2019-09-08,23,"SO"
"649","2019","05","15","AJM",2019-05-15,85,"SO"
"650","2019","08","25","AJM",2019-08-25,24,"SO"
"651","2020","01","30","AJM",2020-01-30,17,"SO"
"652","2019","09","27","AJM",2019-09-27,25,"SO"
"653","2019","06","29","AJM",2019-06-29,17,"SO"
"654","2019","03","20","AJM",2019-03-20,36,"SO"
"655","2020","03","20","AJM",2020-03-20,33,"SO"
"656","2019","09","17","AJM",2019-09-17,24,"SO"
"657","2019","10","11","AJM",2019-10-11,26,"SO"
"658","2019","06","15","AJM",2019-06-15,30,"SO"
"659","2020","03","06","AJM",2020-03-06,79,"SO"
"660","2019","03","27","AJM",2019-03-27,31,"SO"
"661","2019","03","04","AJM",2019-03-04,26,"SO"
"662","2019","10","13","AJM",2019-10-13,24,"SO"
"663","2019","08","26","AJM",2019-08-26,27,"SO"
"664","2019","10","24","AJM",2019-10-24,21,"SO"
"665","2019","12","18","AJM",2019-12-18,74,"SO"
"666","2019","09","28","AJM",2019-09-28,25,"SO"
"667","2019","07","13","AJM",2019-07-13,22,"SO"
"668","2019","06","18","AJM",2019-06-18,23,"SO"
"669","2020","01","29","AJM",2020-01-29,24,"SO"
"670","2019","02","01","AJM",2019-02-01,29,"SO"
"671","2019","08","24","AJM",2019-08-24,19,"SO"
"672","2019","04","23","AJM",2019-04-23,54,"SO"
"673","2019","04","30","AJM",2019-04-30,34,"SO"
"674","2019","01","27","AJM",2019-01-27,19,"SO"
"675","2019","10","22","AJM",2019-10-22,24,"SO"
"676","2019","04","12","AJM",2019-04-12,47,"SO"
"677","2019","09","16","AJM",2019-09-16,28,"SO"
"678","2019","06","24","AJM",2019-06-24,15,"SO"
"679","2019","12","07","AJM",2019-12-07,41,"SO"
"680","2019","11","16","AJM",2019-11-16,43,"SO"
"681","2020","04","23","AJM",2020-04-23,31,"SO"
"682","2019","08","27","AJM",2019-08-27,23,"SO"
"683","2019","02","27","AJM",2019-02-27,24,"SO"
"684","2020","03","29","AJM",2020-03-29,50,"SO"
"685","2020","03","10","AJM",2020-03-10,51,"SO"
"686","2019","07","24","AJM",2019-07-24,21,"SO"
"687","2019","03","01","AJM",2019-03-01,47,"SO"
"688","2020","04","28","AJM",2020-04-28,30,"SO"
"689","2020","01","23","AJM",2020-01-23,22,"SO"
"690","2019","04","04","AJM",2019-04-04,44,"SO"
"691","2019","06","27","AJM",2019-06-27,24,"SO"
"692","2019","11","01","AJM",2019-11-01,36,"SO"
"693","2019","05","31","AJM",2019-05-31,36,"SO"
"694","2019","07","03","AJM",2019-07-03,24,"SO"
"695","2019","03","31","AJM",2019-03-31,58,"SO"
"696","2020","03","28","AJM",2020-03-28,44,"SO"
"697","2019","01","02","AJM",2019-01-02,43,"SO"
"698","2019","01","29","AJM",2019-01-29,41,"SO"
"699","2020","03","18","AJM",2020-03-18,39,"SO"
"700","2019","08","18","AJM",2019-08-18,26,"SO"
"701","2019","01","24","AJM",2019-01-24,27,"SO"
"702","2019","09","15","AJM",2019-09-15,20,"SO"
"703","2019","03","11","AJM",2019-03-11,43,"SO"
"704","2019","10","30","AJM",2019-10-30,32,"SO"
"705","2020","03","22","AJM",2020-03-22,31,"SO"
"706","2019","08","09","AJM",2019-08-09,31,"SO"
"707","2019","11","15","AJM",2019-11-15,35,"SO"
"708","2019","11","20","AJM",2019-11-20,46,"SO"
"709","2019","04","28","AJM",2019-04-28,51,"SO"
"710","2019","03","24","AJM",2019-03-24,32,"SO"
"711","2019","03","03","AJM",2019-03-03,35,"SO"
"712","2019","03","30","AJM",2019-03-30,59,"SO"
"713","2019","10","06","AJM",2019-10-06,19,"SO"
"714","2019","02","28","AJM",2019-02-28,31,"SO"
"715","2019","09","07","AJM",2019-09-07,29,"SO"
"716","2019","02","26","AJM",2019-02-26,24,"SO"
"717","2019","12","09","AJM",2019-12-09,28,"SO"
"718","2019","03","16","AJM",2019-03-16,44,"SO"
"719","2019","11","26","AJM",2019-11-26,28,"SO"
"720","2019","01","05","AJM",2019-01-05,56,"SO"
"721","2019","11","03","AJM",2019-11-03,12,"SO"
"722","2019","11","29","AJM",2019-11-29,30,"SO"
"723","2019","06","25","AJM",2019-06-25,22,"SO"
"724","2019","10","27","AJM",2019-10-27,28,"SO"
"725","2019","11","28","AJM",2019-11-28,25,"SO"
"726","2020","05","03","AJM",2020-05-03,24,"SO"
"727","2020","01","25","AJM",2020-01-25,26,"SO"
"728","2019","07","15","AJM",2019-07-15,27,"SO"
"729","2019","01","30","AJM",2019-01-30,28,"SO"
"730","2019","06","05","AJM",2019-06-05,17,"SO"
"731","2019","09","11","AJM",2019-09-11,21,"SO"
"732","2019","02","23","AJM",2019-02-23,27,"SO"
"733","2019","11","22","AJM",2019-11-22,33,"SO"
"734","2019","09","03","AJM",2019-09-03,24,"SO"
"735","2019","05","19","AJM",2019-05-19,39,"SO"
"736","2019","06","13","AJM",2019-06-13,20,"SO"
"737","2019","08","04","AJM",2019-08-04,27,"SO"
"738","2020","03","21","AJM",2020-03-21,39,"SO"
"739","2020","01","22","AJM",2020-01-22,24,"SO"
"740","2019","12","01","AJM",2019-12-01,31,"SO"
"741","2019","07","22","AJM",2019-07-22,26,"SO"
"742","2019","05","10","AJM",2019-05-10,51,"SO"
"743","2019","09","13","AJM",2019-09-13,15,"SO"
"744","2019","05","13","AJM",2019-05-13,94,"SO"
"745","2019","09","02","AJM",2019-09-02,29,"SO"
"746","2019","03","22","AJM",2019-03-22,29,"SO"
"747","2020","03","30","AJM",2020-03-30,54,"SO"
"748","2019","06","07","AJM",2019-06-07,20,"SO"
"749","2019","04","01","AJM",2019-04-01,47,"SO"
"750","2020","01","10","AJM",2020-01-10,25,"SO"
"751","2019","11","08","AJM",2019-11-08,23,"SO"
"752","2019","05","01","AJM",2019-05-01,33,"SO"
"753","2019","05","14","AJM",2019-05-14,77,"SO"
"754","2019","02","02","AJM",2019-02-02,46,"SO"
"755","2019","05","11","AJM",2019-05-11,92,"SO"
"756","2020","03","27","AJM",2020-03-27,40,"SO"
"757","2020","05","02","AJM",2020-05-02,23,"SO"
"758","2019","12","31","AJM",2019-12-31,25,"SO"
"759","2019","04","19","AJM",2019-04-19,47,"SO"
"760","2019","01","17","AJM",2019-01-17,48,"SO"
"761","2019","08","31","AJM",2019-08-31,28,"SO"
"762","2019","03","08","AJM",2019-03-08,30,"SO"
"763","2019","08","17","AJM",2019-08-17,24,"SO"
"764","2019","10","14","AJM",2019-10-14,24,"SO"
"765","2019","10","03","AJM",2019-10-03,16,"SO"
"766","2019","07","09","AJM",2019-07-09,31,"SO"
"767","2019","06","26","AJM",2019-06-26,30,"SO"
"768","2019","11","21","AJM",2019-11-21,44,"SO"
"769","2019","09","01","AJM",2019-09-01,28,"SO"
"770","2019","06","06","AJM",2019-06-06,22,"SO"
"771","2019","05","05","AJM",2019-05-05,53,"SO"
"772","2019","04","16","AJM",2019-04-16,60,"SO"
"773","2019","04","03","AJM",2019-04-03,42,"SO"
"774","2019","11","25","AJM",2019-11-25,32,"SO"
"775","2019","09","22","AJM",2019-09-22,22,"SO"
"776","2020","01","12","AJM",2020-01-12,43,"SO"
"777","2019","03","10","AJM",2019-03-10,46,"SO"
"778","2019","05","09","AJM",2019-05-09,57,"SO"
"779","2019","04","26","AJM",2019-04-26,61,"SO"
"780","2020","11","29","ATI",2020-11-29,32,"NO"
"781","2020","10","31","ATI",2020-10-31,26,"NO"
"782","2020","01","28","ATI",2020-01-28,32,"NO"
"783","2020","08","18","ATI",2020-08-18,23,"NO"
"784","2020","06","24","ATI",2020-06-24,19,"NO"
"785","2019","01","12","ATI",2019-01-12,40,"NO"
"786","2020","03","01","ATI",2020-03-01,51,"NO"
"787","2020","01","09","ATI",2020-01-09,61,"NO"
"788","2020","06","03","ATI",2020-06-03,16,"NO"
"789","2019","03","05","ATI",2019-03-05,37,"NO"
"790","2020","05","22","ATI",2020-05-22,38,"NO"
"791","2020","07","02","ATI",2020-07-02,44,"NO"
"792","2019","04","13","ATI",2019-04-13,42,"NO"
"793","2020","03","13","ATI",2020-03-13,47,"NO"
"794","2019","01","19","ATI",2019-01-19,38,"NO"
"795","2020","05","26","ATI",2020-05-26,72,"NO"
"796","2019","02","26","ATI",2019-02-26,38,"NO"
"797","2020","01","15","ATI",2020-01-15,50,"NO"
"798","2020","11","11","ATI",2020-11-11,34,"NO"
"799","2020","07","22","ATI",2020-07-22,38,"NO"
"800","2019","05","26","ATI",2019-05-26,37,"NO"
"801","2020","05","18","ATI",2020-05-18,37,"NO"
"802","2020","05","17","ATI",2020-05-17,43,"NO"
"803","2020","03","31","ATI",2020-03-31,75,"NO"
"804","2020","11","09","ATI",2020-11-09,29,"NO"
"805","2020","02","29","ATI",2020-02-29,48,"NO"
"806","2019","11","05","ATI",2019-11-05,28,"NO"
"807","2020","05","16","ATI",2020-05-16,31,"NO"
"808","2019","04","10","ATI",2019-04-10,48,"NO"
"809","2020","05","27","ATI",2020-05-27,58,"NO"
"810","2019","04","07","ATI",2019-04-07,42,"NO"
"811","2020","12","23","ATI",2020-12-23,47,"NO"
"812","2019","12","22","ATI",2019-12-22,30,"NO"
"813","2020","01","27","ATI",2020-01-27,20,"NO"
"814","2019","01","25","ATI",2019-01-25,42,"NO"
"815","2020","04","01","ATI",2020-04-01,47,"NO"
"816","2020","02","14","ATI",2020-02-14,67,"NO"
"817","2020","07","31","ATI",2020-07-31,23,"NO"
"818","2020","10","03","ATI",2020-10-03,26,"NO"
"819","2020","06","04","ATI",2020-06-04,27,"NO"
"820","2020","03","08","ATI",2020-03-08,37,"NO"
"821","2020","11","01","ATI",2020-11-01,25,"NO"
"822","2020","08","20","ATI",2020-08-20,28,"NO"
"823","2020","02","03","ATI",2020-02-03,40,"NO"
"824","2020","06","16","ATI",2020-06-16,39,"NO"
"825","2020","07","07","ATI",2020-07-07,24,"NO"
"826","2020","05","21","ATI",2020-05-21,62,"NO"
"827","2020","12","27","ATI",2020-12-27,39,"NO"
"828","2019","10","08","ATI",2019-10-08,14,"NO"
"829","2019","05","22","ATI",2019-05-22,50,"NO"
"830","2019","04","05","ATI",2019-04-05,53,"NO"
"831","2019","04","11","ATI",2019-04-11,57,"NO"
"832","2019","10","16","ATI",2019-10-16,27,"NO"
"833","2019","10","29","ATI",2019-10-29,32,"NO"
"834","2020","06","13","ATI",2020-06-13,26,"NO"
"835","2020","07","29","ATI",2020-07-29,24,"NO"
"836","2020","07","06","ATI",2020-07-06,27,"NO"
"837","2019","10","01","ATI",2019-10-01,23,"NO"
"838","2020","12","20","ATI",2020-12-20,41,"NO"
"839","2020","09","22","ATI",2020-09-22,31,"NO"
"840","2019","05","20","ATI",2019-05-20,51,"NO"
"841","2019","02","10","ATI",2019-02-10,43,"NO"
"842","2020","05","19","ATI",2020-05-19,33,"NO"
"843","2020","03","17","ATI",2020-03-17,39,"NO"
"844","2020","10","02","ATI",2020-10-02,24,"NO"
"845","2019","10","17","ATI",2019-10-17,14,"NO"
"846","2019","04","08","ATI",2019-04-08,54,"NO"
"847","2019","12","16","ATI",2019-12-16,50,"NO"
"848","2020","07","11","ATI",2020-07-11,20,"NO"
"849","2020","12","31","ATI",2020-12-31,28,"NO"
"850","2020","10","13","ATI",2020-10-13,23,"NO"
"851","2019","03","13","ATI",2019-03-13,52,"NO"
"852","2020","02","27","ATI",2020-02-27,63,"NO"
"853","2019","01","01","ATI",2019-01-01,70,"NO"
"854","2019","11","06","ATI",2019-11-06,22,"NO"
"855","2019","12","05","ATI",2019-12-05,48,"NO"
"856","2019","05","04","ATI",2019-05-04,57,"NO"
"857","2019","11","24","ATI",2019-11-24,39,"NO"
"858","2019","11","17","ATI",2019-11-17,26,"NO"
"859","2020","09","30","ATI",2020-09-30,40,"NO"
"860","2020","04","05","ATI",2020-04-05,34,"NO"
"861","2019","01","24","ATI",2019-01-24,47,"NO"
"862","2020","09","20","ATI",2020-09-20,25,"NO"
"863","2020","09","29","ATI",2020-09-29,20,"NO"
"864","2020","08","28","ATI",2020-08-28,20,"NO"
"865","2019","12","12","ATI",2019-12-12,43,"NO"
"866","2019","01","08","ATI",2019-01-08,51,"NO"
"867","2020","01","05","ATI",2020-01-05,28,"NO"
"868","2020","04","24","ATI",2020-04-24,44,"NO"
"869","2020","01","24","ATI",2020-01-24,34,"NO"
"870","2020","05","12","ATI",2020-05-12,23,"NO"
"871","2019","01","20","ATI",2019-01-20,36,"NO"
"872","2020","03","09","ATI",2020-03-09,54,"NO"
"873","2020","04","09","ATI",2020-04-09,43,"NO"
"874","2019","04","14","ATI",2019-04-14,70,"NO"
"875","2020","03","06","ATI",2020-03-06,57,"NO"
"876","2019","11","04","ATI",2019-11-04,31,"NO"
"877","2020","04","22","ATI",2020-04-22,31,"NO"
"878","2020","02","26","ATI",2020-02-26,62,"NO"
"879","2020","07","14","ATI",2020-07-14,32,"NO"
"880","2020","04","17","ATI",2020-04-17,52,"NO"
"881","2020","07","17","ATI",2020-07-17,52,"NO"
"882","2019","04","21","ATI",2019-04-21,46,"NO"
"883","2019","01","23","ATI",2019-01-23,48,"NO"
"884","2019","06","03","ATI",2019-06-03,25,"NO"
"885","2020","10","20","ATI",2020-10-20,26,"NO"
"886","2020","03","05","ATI",2020-03-05,64,"NO"
"887","2020","04","03","ATI",2020-04-03,41,"NO"
"888","2020","03","14","ATI",2020-03-14,63,"NO"
"889","2019","05","17","ATI",2019-05-17,52,"NO"
"890","2020","09","23","ATI",2020-09-23,30,"NO"
"891","2020","01","11","ATI",2020-01-11,43,"NO"
"892","2019","04","24","ATI",2019-04-24,60,"NO"
"893","2019","04","15","ATI",2019-04-15,76,"NO"
"894","2020","11","10","ATI",2020-11-10,31,"NO"
"895","2020","05","14","ATI",2020-05-14,41,"NO"
"896","2020","04","18","ATI",2020-04-18,47,"NO"
"897","2019","10","10","ATI",2019-10-10,31,"NO"
"898","2019","12","29","ATI",2019-12-29,30,"NO"
"899","2019","10","26","ATI",2019-10-26,24,"NO"
"900","2020","06","01","ATI",2020-06-01,29,"NO"
"901","2019","12","20","ATI",2019-12-20,57,"NO"
"902","2019","10","31","ATI",2019-10-31,18,"NO"
"903","2019","05","24","ATI",2019-05-24,53,"NO"
"904","2020","06","18","ATI",2020-06-18,33,"NO"
"905","2019","12","14","ATI",2019-12-14,42,"NO"
"906","2020","02","28","ATI",2020-02-28,50,"NO"
"907","2020","12","19","ATI",2020-12-19,38,"NO"
"908","2020","12","25","ATI",2020-12-25,58,"NO"
"909","2020","03","04","ATI",2020-03-04,49,"NO"
"910","2019","12","10","ATI",2019-12-10,66,"NO"
"911","2020","06","15","ATI",2020-06-15,36,"NO"
"912","2019","04","03","ATI",2019-04-03,54,"NO"
"913","2020","02","23","ATI",2020-02-23,49,"NO"
"914","2020","09","07","ATI",2020-09-07,15,"NO"
"915","2020","02","25","ATI",2020-02-25,37,"NO"
"916","2020","06","12","ATI",2020-06-12,20,"NO"
"917","2019","02","12","ATI",2019-02-12,56,"NO"
"918","2019","12","04","ATI",2019-12-04,41,"NO"
"919","2019","03","12","ATI",2019-03-12,45,"NO"
"920","2020","02","13","ATI",2020-02-13,66,"NO"
