"","Year","Month","Day","station","Date","PromDiario","ZONA"
"2052","2020","05","01","CCA",2020-05-01,10,"SO"
"2053","2020","02","14","CCA",2020-02-14,25,"SO"
"2054","2019","07","26","CCA",2019-07-26,13,"SO"
"2055","2019","11","01","CCA",2019-11-01,19,"SO"
"2056","2019","03","04","CCA",2019-03-04,17,"SO"
"2057","2020","02","29","CCA",2020-02-29,21,"SO"
"2058","2019","12","25","CCA",2019-12-25,34,"SO"
"2059","2019","01","20","CCA",2019-01-20,23,"SO"
"2060","2020","05","10","CCA",2020-05-10,16,"SO"
"2061","2020","09","28","CCA",2020-09-28,15,"SO"
"2062","2019","08","27","CCA",2019-08-27,16,"SO"
"2063","2019","10","21","CCA",2019-10-21,9,"SO"
"2064","2020","06","01","CCA",2020-06-01,17,"SO"
"2065","2020","08","18","CCA",2020-08-18,10,"SO"
"2066","2020","01","12","CCA",2020-01-12,24,"SO"
"2067","2019","07","24","CCA",2019-07-24,13,"SO"
"2068","2019","06","05","CCA",2019-06-05,10,"SO"
"2069","2020","12","15","CCA",2020-12-15,14,"SO"
"2070","2020","05","29","CCA",2020-05-29,14,"SO"
"2071","2020","01","31","CCA",2020-01-31,9,"SO"
"2072","2020","09","22","CCA",2020-09-22,18,"SO"
"2073","2020","01","17","CCA",2020-01-17,14,"SO"
"2074","2020","04","12","CCA",2020-04-12,22,"SO"
"2075","2020","06","02","CCA",2020-06-02,17,"SO"
"2076","2019","06","14","CCA",2019-06-14,12,"SO"
"2077","2019","12","06","CCA",2019-12-06,16,"SO"
"2078","2020","09","10","CCA",2020-09-10,15,"SO"
"2079","2019","10","22","CCA",2019-10-22,13,"SO"
"2080","2020","03","19","CCA",2020-03-19,17,"SO"
"2081","2020","02","03","CCA",2020-02-03,7,"SO"
"2082","2020","12","13","CCA",2020-12-13,13,"SO"
"2083","2019","02","15","CCA",2019-02-15,18,"SO"
"2084","2019","01","16","CCA",2019-01-16,28,"SO"
"2085","2019","02","10","CCA",2019-02-10,18,"SO"
"2086","2020","05","03","CCA",2020-05-03,13,"SO"
"2087","2019","04","20","CCA",2019-04-20,18,"SO"
"2088","2019","02","13","CCA",2019-02-13,29,"SO"
"2089","2019","08","10","CCA",2019-08-10,14,"SO"
"2090","2020","09","27","CCA",2020-09-27,22,"SO"
"2091","2020","10","26","CCA",2020-10-26,13,"SO"
"2092","2019","11","25","CCA",2019-11-25,24,"SO"
"2093","2019","05","14","CCA",2019-05-14,64,"SO"
"2094","2019","04","04","CCA",2019-04-04,32,"SO"
"2095","2019","08","04","CCA",2019-08-04,20,"SO"
"2096","2019","10","07","CCA",2019-10-07,7,"SO"
"2097","2020","04","21","CCA",2020-04-21,24,"SO"
"2098","2020","12","28","CCA",2020-12-28,13,"SO"
"2099","2020","11","11","CCA",2020-11-11,21,"SO"
"2100","2019","03","18","CCA",2019-03-18,19,"SO"
"2101","2019","04","02","CCA",2019-04-02,26,"SO"
"2102","2020","04","14","CCA",2020-04-14,28,"SO"
"2103","2019","12","28","CCA",2019-12-28,18,"SO"
"2104","2019","02","24","CCA",2019-02-24,15,"SO"
"2105","2019","06","29","CCA",2019-06-29,10,"SO"
"2106","2019","12","05","CCA",2019-12-05,18,"SO"
"2107","2019","11","15","CCA",2019-11-15,18,"SO"
"2108","2019","07","10","CCA",2019-07-10,16,"SO"
"2109","2019","03","08","CCA",2019-03-08,18,"SO"
"2110","2020","12","31","CCA",2020-12-31,10,"SO"
"2111","2020","10","30","CCA",2020-10-30,17,"SO"
"2112","2020","01","07","CCA",2020-01-07,17,"SO"
"2113","2020","10","21","CCA",2020-10-21,13,"SO"
"2114","2020","03","08","CCA",2020-03-08,19,"SO"
"2115","2020","01","15","CCA",2020-01-15,17,"SO"
"2116","2019","04","03","CCA",2019-04-03,25,"SO"
"2117","2019","08","09","CCA",2019-08-09,20,"SO"
"2118","2019","02","22","CCA",2019-02-22,8,"SO"
"2119","2020","05","09","CCA",2020-05-09,26,"SO"
"2120","2020","04","15","CCA",2020-04-15,37,"SO"
"2121","2019","06","06","CCA",2019-06-06,11,"SO"
"2122","2020","03","27","CCA",2020-03-27,20,"SO"
"2123","2020","10","09","CCA",2020-10-09,17,"SO"
"2124","2019","11","29","CCA",2019-11-29,19,"SO"
"2125","2019","10","12","CCA",2019-10-12,11,"SO"
"2126","2019","01","02","CCA",2019-01-02,27,"SO"
"2127","2020","12","08","CCA",2020-12-08,22,"SO"
"2128","2019","01","07","CCA",2019-01-07,23,"SO"
"2129","2020","11","07","CCA",2020-11-07,26,"SO"
"2130","2020","05","19","CCA",2020-05-19,18,"SO"
"2131","2019","08","23","CCA",2019-08-23,20,"SO"
"2132","2019","08","29","CCA",2019-08-29,18,"SO"
"2133","2019","11","20","CCA",2019-11-20,23,"SO"
"2134","2019","06","07","CCA",2019-06-07,13,"SO"
"2135","2019","05","17","CCA",2019-05-17,34,"SO"
"2136","2019","06","04","CCA",2019-06-04,9,"SO"
"2137","2019","10","13","CCA",2019-10-13,17,"SO"
"2138","2019","08","20","CCA",2019-08-20,11,"SO"
"2139","2019","12","14","CCA",2019-12-14,17,"SO"
"2140","2020","12","17","CCA",2020-12-17,18,"SO"
"2141","2019","11","28","CCA",2019-11-28,17,"SO"
"2142","2019","04","27","CCA",2019-04-27,38,"SO"
"2143","2020","05","20","CCA",2020-05-20,37,"SO"
"2144","2020","04","24","CCA",2020-04-24,24,"SO"
"2145","2020","11","28","CCA",2020-11-28,19,"SO"
"2146","2019","02","17","CCA",2019-02-17,18,"SO"
"2147","2020","03","18","CCA",2020-03-18,22,"SO"
"2148","2020","06","12","CCA",2020-06-12,7,"SO"
"2149","2019","12","03","CCA",2019-12-03,19,"SO"
"2150","2020","05","14","CCA",2020-05-14,30,"SO"
"2151","2019","06","02","CCA",2019-06-02,6,"SO"
"2152","2020","06","30","CCA",2020-06-30,15,"SO"
"2153","2020","05","02","CCA",2020-05-02,14,"SO"
"2154","2020","03","01","CCA",2020-03-01,23,"SO"
"2155","2019","12","01","CCA",2019-12-01,13,"SO"
"2156","2020","10","02","CCA",2020-10-02,11,"SO"
"2157","2019","07","08","CCA",2019-07-08,18,"SO"
"2158","2019","01","04","CCA",2019-01-04,24,"SO"
"2159","2019","01","27","CCA",2019-01-27,13,"SO"
"2160","2020","03","11","CCA",2020-03-11,22,"SO"
"2161","2020","12","02","CCA",2020-12-02,13,"SO"
"2162","2020","11","26","CCA",2020-11-26,14,"SO"
"2163","2020","02","18","CCA",2020-02-18,16,"SO"
"2164","2020","05","28","CCA",2020-05-28,27,"SO"
"2165","2019","08","06","CCA",2019-08-06,13,"SO"
"2166","2020","01","25","CCA",2020-01-25,14,"SO"
"2167","2019","06","03","CCA",2019-06-03,8,"SO"
"2168","2020","04","10","CCA",2020-04-10,20,"SO"
"2169","2019","08","26","CCA",2019-08-26,18,"SO"
"2170","2020","08","17","CCA",2020-08-17,12,"SO"
"2171","2020","03","02","CCA",2020-03-02,20,"SO"
"2172","2020","08","14","CCA",2020-08-14,17,"SO"
"2173","2020","10","10","CCA",2020-10-10,13,"SO"
"2174","2020","10","13","CCA",2020-10-13,15,"SO"
"2175","2020","04","08","CCA",2020-04-08,20,"SO"
"2176","2020","11","27","CCA",2020-11-27,13,"SO"
"2177","2019","04","10","CCA",2019-04-10,21,"SO"
"2178","2019","12","22","CCA",2019-12-22,29,"SO"
"2179","2019","10","08","CCA",2019-10-08,7,"SO"
"2180","2020","12","23","CCA",2020-12-23,29,"SO"
"2181","2020","11","21","CCA",2020-11-21,7,"SO"
"2182","2020","11","05","CCA",2020-11-05,21,"SO"
"2183","2020","02","02","CCA",2020-02-02,18,"SO"
"2184","2020","10","24","CCA",2020-10-24,11,"SO"
"2185","2019","03","26","CCA",2019-03-26,9,"SO"
"2186","2020","10","05","CCA",2020-10-05,16,"SO"
"2187","2019","10","24","CCA",2019-10-24,14,"SO"
"2188","2019","03","05","CCA",2019-03-05,18,"SO"
"2189","2020","03","05","CCA",2020-03-05,21,"SO"
"2190","2020","02","13","CCA",2020-02-13,20,"SO"
"2191","2020","12","21","CCA",2020-12-21,25,"SO"
"2192","2019","07","16","CCA",2019-07-16,15,"SO"
"2193","2019","01","09","CCA",2019-01-09,22,"SO"
"2194","2020","04","17","CCA",2020-04-17,32,"SO"
"2195","2019","05","29","CCA",2019-05-29,30,"SO"
"2196","2019","06","24","CCA",2019-06-24,8,"SO"
"2197","2019","06","27","CCA",2019-06-27,13,"SO"
"2198","2020","04","04","CCA",2020-04-04,15,"SO"
"2199","2019","12","29","CCA",2019-12-29,14,"SO"
"2200","2020","02","20","CCA",2020-02-20,23,"SO"
"2201","2019","08","22","CCA",2019-08-22,18,"SO"
"2202","2019","11","19","CCA",2019-11-19,21,"SO"
"2203","2020","04","05","CCA",2020-04-05,18,"SO"
"2204","2019","10","23","CCA",2019-10-23,13,"SO"
"2205","2020","01","21","CCA",2020-01-21,16,"SO"
"2206","2020","11","17","CCA",2020-11-17,6,"SO"
"2207","2020","08","25","CCA",2020-08-25,9,"SO"
"2208","2020","09","23","CCA",2020-09-23,20,"SO"
"2209","2019","12","11","CCA",2019-12-11,28,"SO"
"2210","2019","08","17","CCA",2019-08-17,16,"SO"
"2211","2020","04","13","CCA",2020-04-13,22,"SO"
"2212","2020","09","14","CCA",2020-09-14,13,"SO"
"2213","2019","10","10","CCA",2019-10-10,16,"SO"
"2214","2020","12","03","CCA",2020-12-03,10,"SO"
"2215","2019","03","20","CCA",2019-03-20,17,"SO"
"2216","2019","01","26","CCA",2019-01-26,13,"SO"
"2217","2019","04","13","CCA",2019-04-13,22,"SO"
"2218","2020","09","16","CCA",2020-09-16,12,"SO"
"2219","2019","03","07","CCA",2019-03-07,20,"SO"
"2220","2019","04","11","CCA",2019-04-11,26,"SO"
"2221","2019","11","08","CCA",2019-11-08,11,"SO"
"2222","2019","05","06","CCA",2019-05-06,45,"SO"
"2223","2020","12","20","CCA",2020-12-20,21,"SO"
"2224","2019","10","05","CCA",2019-10-05,16,"SO"
"2225","2019","07","07","CCA",2019-07-07,17,"SO"
"2226","2019","03","21","CCA",2019-03-21,21,"SO"
"2227","2019","10","17","CCA",2019-10-17,8,"SO"
"2228","2020","06","19","CCA",2020-06-19,12,"SO"
"2229","2019","03","14","CCA",2019-03-14,27,"SO"
"2230","2019","08","19","CCA",2019-08-19,11,"SO"
"2231","2019","04","15","CCA",2019-04-15,42,"SO"
"2232","2020","06","18","CCA",2020-06-18,17,"SO"
"2233","2020","02","16","CCA",2020-02-16,13,"SO"
"2234","2019","10","27","CCA",2019-10-27,21,"SO"
"2235","2019","03","31","CCA",2019-03-31,34,"SO"
"2236","2019","07","11","CCA",2019-07-11,15,"SO"
"2237","2020","03","25","CCA",2020-03-25,20,"SO"
"2238","2019","04","28","CCA",2019-04-28,46,"SO"
"2239","2020","05","15","CCA",2020-05-15,28,"SO"
"2240","2019","12","26","CCA",2019-12-26,20,"SO"
"2241","2020","01","20","CCA",2020-01-20,11,"SO"
"2242","2019","07","09","CCA",2019-07-09,18,"SO"
"2243","2020","01","16","CCA",2020-01-16,22,"SO"
"2244","2019","03","19","CCA",2019-03-19,16,"SO"
"2245","2020","04","18","CCA",2020-04-18,33,"SO"
"2246","2019","03","17","CCA",2019-03-17,27,"SO"
"2247","2019","06","17","CCA",2019-06-17,21,"SO"
"2248","2020","10","22","CCA",2020-10-22,15,"SO"
"2249","2019","02","20","CCA",2019-02-20,7,"SO"
"2250","2020","09","05","CCA",2020-09-05,8,"SO"
"2251","2020","03","17","CCA",2020-03-17,16,"SO"
"2252","2020","08","02","CCA",2020-08-02,16,"SO"
"2253","2020","12","19","CCA",2020-12-19,22,"SO"
"2254","2020","12","22","CCA",2020-12-22,25,"SO"
"2255","2019","01","01","CCA",2019-01-01,49,"SO"
"2256","2020","10","08","CCA",2020-10-08,18,"SO"
"2257","2020","12","11","CCA",2020-12-11,24,"SO"
"2258","2019","07","12","CCA",2019-07-12,15,"SO"
"2259","2019","02","02","CCA",2019-02-02,29,"SO"
"2260","2019","11","07","CCA",2019-11-07,15,"SO"
"2261","2019","08","05","CCA",2019-08-05,14,"SO"
"2262","2019","08","24","CCA",2019-08-24,17,"SO"
"2263","2020","12","16","CCA",2020-12-16,19,"SO"
"2264","2020","01","26","CCA",2020-01-26,9,"SO"
"2265","2020","11","08","CCA",2020-11-08,19,"SO"
"2266","2019","02","25","CCA",2019-02-25,20,"SO"
"2267","2020","01","19","CCA",2020-01-19,9,"SO"
"2268","2019","10","06","CCA",2019-10-06,11,"SO"
"2269","2020","01","27","CCA",2020-01-27,9,"SO"
"2270","2020","11","10","CCA",2020-11-10,18,"SO"
"2271","2019","05","05","CCA",2019-05-05,39,"SO"
"2272","2019","07","13","CCA",2019-07-13,14,"SO"
"2273","2020","08","08","CCA",2020-08-08,7,"SO"
"2274","2020","09","17","CCA",2020-09-17,12,"SO"
"2275","2019","03","06","CCA",2019-03-06,17,"SO"
"2276","2019","06","26","CCA",2019-06-26,18,"SO"
"2277","2019","04","01","CCA",2019-04-01,29,"SO"
"2278","2020","02","09","CCA",2020-02-09,13,"SO"
"2279","2019","02","26","CCA",2019-02-26,14,"SO"
"2280","2019","01","25","CCA",2019-01-25,14,"SO"
"2281","2019","12","09","CCA",2019-12-09,20,"SO"
"2282","2020","08","03","CCA",2020-08-03,15,"SO"
"2283","2019","07","15","CCA",2019-07-15,16,"SO"
"2284","2019","01","31","CCA",2019-01-31,15,"SO"
"2285","2019","02","19","CCA",2019-02-19,9,"SO"
"2286","2019","02","27","CCA",2019-02-27,11,"SO"
"2287","2019","12","20","CCA",2019-12-20,36,"SO"
"2288","2019","03","02","CCA",2019-03-02,22,"SO"
"2289","2020","09","15","CCA",2020-09-15,13,"SO"
"2290","2019","08","18","CCA",2019-08-18,20,"SO"
"2291","2019","12","02","CCA",2019-12-02,23,"SO"
"2292","2020","08","01","CCA",2020-08-01,14,"SO"
"2293","2019","12","24","CCA",2019-12-24,21,"SO"
"2294","2019","06","25","CCA",2019-06-25,9,"SO"
"2295","2019","06","19","CCA",2019-06-19,20,"SO"
"2296","2020","02","10","CCA",2020-02-10,15,"SO"
"2297","2019","07","14","CCA",2019-07-14,19,"SO"
"2298","2020","10","14","CCA",2020-10-14,11,"SO"
"2299","2020","04","11","CCA",2020-04-11,23,"SO"
"2300","2020","01","18","CCA",2020-01-18,16,"SO"
"2301","2020","04","03","CCA",2020-04-03,20,"SO"
"2302","2020","01","04","CCA",2020-01-04,26,"SO"
"2303","2019","01","17","CCA",2019-01-17,28,"SO"
"2304","2019","06","10","CCA",2019-06-10,17,"SO"
"2305","2019","04","21","CCA",2019-04-21,25,"SO"
"2306","2019","03","10","CCA",2019-03-10,28,"SO"
"2307","2019","02","11","CCA",2019-02-11,23,"SO"
"2308","2020","01","14","CCA",2020-01-14,18,"SO"
"2309","2020","08","26","CCA",2020-08-26,8,"SO"
"2310","2019","12","11","GAM",2019-12-11,32,"NE"
"2311","2019","04","25","GAM",2019-04-25,42,"NE"
"2312","2020","07","30","GAM",2020-07-30,18,"NE"
"2313","2019","09","11","GAM",2019-09-11,16,"NE"
"2314","2019","07","25","GAM",2019-07-25,21,"NE"
"2315","2019","04","06","GAM",2019-04-06,33,"NE"
"2316","2019","12","16","GAM",2019-12-16,21,"NE"
"2317","2019","04","26","GAM",2019-04-26,34,"NE"
"2318","2019","02","08","GAM",2019-02-08,16,"NE"
"2319","2019","01","26","GAM",2019-01-26,20,"NE"
"2320","2019","02","12","GAM",2019-02-12,27,"NE"
"2321","2019","02","07","GAM",2019-02-07,37,"NE"
"2322","2020","11","22","GAM",2020-11-22,11,"NE"
"2323","2020","11","16","GAM",2020-11-16,7,"NE"
"2324","2019","02","05","GAM",2019-02-05,36,"NE"
"2325","2019","07","19","GAM",2019-07-19,21,"NE"
"2326","2019","04","24","GAM",2019-04-24,39,"NE"
"2327","2019","05","08","GAM",2019-05-08,36,"NE"
"2328","2020","11","23","GAM",2020-11-23,11,"NE"
"2329","2020","10","22","GAM",2020-10-22,21,"NE"
"2330","2019","12","04","GAM",2019-12-04,20,"NE"
"2331","2019","08","26","GAM",2019-08-26,22,"NE"
"2332","2019","04","04","GAM",2019-04-04,34,"NE"
"2333","2020","02","01","GAM",2020-02-01,23,"NE"
"2334","2020","11","27","GAM",2020-11-27,21,"NE"
"2335","2020","02","18","GAM",2020-02-18,22,"NE"
"2336","2019","02","11","GAM",2019-02-11,29,"NE"
"2337","2019","08","04","GAM",2019-08-04,18,"NE"
"2338","2020","09","24","GAM",2020-09-24,27,"NE"
"2339","2020","07","31","GAM",2020-07-31,11,"NE"
"2340","2019","01","27","GAM",2019-01-27,13,"NE"
"2341","2020","08","29","GAM",2020-08-29,19,"NE"
"2342","2019","01","05","GAM",2019-01-05,43,"NE"
"2343","2019","04","15","GAM",2019-04-15,40,"NE"
"2344","2020","10","04","GAM",2020-10-04,15,"NE"
"2345","2019","02","09","GAM",2019-02-09,22,"NE"
"2346","2019","08","05","GAM",2019-08-05,17,"NE"
"2347","2019","12","10","GAM",2019-12-10,31,"NE"
"2348","2020","01","29","GAM",2020-01-29,19,"NE"
"2349","2019","09","28","GAM",2019-09-28,16,"NE"
"2350","2019","10","18","GAM",2019-10-18,8,"NE"
"2351","2019","11","12","GAM",2019-11-12,14,"NE"
"2352","2019","11","11","GAM",2019-11-11,19,"NE"
"2353","2020","02","29","GAM",2020-02-29,24,"NE"
"2354","2020","10","06","GAM",2020-10-06,22,"NE"
"2355","2019","11","26","GAM",2019-11-26,26,"NE"
"2356","2020","02","03","GAM",2020-02-03,11,"NE"
"2357","2020","09","25","GAM",2020-09-25,31,"NE"
"2358","2019","05","19","GAM",2019-05-19,31,"NE"
"2359","2019","08","06","GAM",2019-08-06,19,"NE"
"2360","2019","08","03","GAM",2019-08-03,16,"NE"
"2361","2020","03","06","GAM",2020-03-06,30,"NE"
"2362","2019","03","22","GAM",2019-03-22,23,"NE"
"2363","2020","09","30","GAM",2020-09-30,17,"NE"
"2364","2019","07","23","GAM",2019-07-23,14,"NE"
"2365","2019","07","30","GAM",2019-07-30,20,"NE"
"2366","2020","08","27","GAM",2020-08-27,9,"NE"
"2367","2019","10","10","GAM",2019-10-10,20,"NE"
"2368","2020","02","06","GAM",2020-02-06,8,"NE"
"2369","2020","08","17","GAM",2020-08-17,12,"NE"
"2370","2019","08","13","GAM",2019-08-13,14,"NE"
"2371","2020","01","21","GAM",2020-01-21,31,"NE"
"2372","2020","02","14","GAM",2020-02-14,28,"NE"
"2373","2020","10","29","GAM",2020-10-29,25,"NE"
"2374","2020","11","24","GAM",2020-11-24,20,"NE"
"2375","2019","04","07","GAM",2019-04-07,26,"NE"
"2376","2020","10","20","GAM",2020-10-20,15,"NE"
"2377","2020","08","13","GAM",2020-08-13,15,"NE"
"2378","2020","08","16","GAM",2020-08-16,14,"NE"
"2379","2020","01","11","GAM",2020-01-11,31,"NE"
"2380","2019","10","11","GAM",2019-10-11,17,"NE"
"2381","2019","07","26","GAM",2019-07-26,17,"NE"
"2382","2019","03","26","GAM",2019-03-26,14,"NE"
"2383","2019","11","01","GAM",2019-11-01,23,"NE"
"2384","2019","12","03","GAM",2019-12-03,20,"NE"
"2385","2019","10","03","GAM",2019-10-03,12,"NE"
"2386","2020","11","02","GAM",2020-11-02,7,"NE"
"2387","2020","02","08","GAM",2020-02-08,22,"NE"
"2388","2020","09","22","GAM",2020-09-22,28,"NE"
"2389","2019","04","05","GAM",2019-04-05,35,"NE"
"2390","2020","08","31","GAM",2020-08-31,11,"NE"
"2391","2019","10","01","GAM",2019-10-01,14,"NE"
"2392","2019","09","25","GAM",2019-09-25,34,"NE"
"2393","2019","10","02","GAM",2019-10-02,12,"NE"
"2394","2019","05","23","GAM",2019-05-23,34,"NE"
"2395","2019","02","04","GAM",2019-02-04,30,"NE"
"2396","2019","10","30","GAM",2019-10-30,32,"NE"
"2397","2019","10","22","GAM",2019-10-22,14,"NE"
"2398","2020","12","02","GAM",2020-12-02,14,"NE"
"2399","2019","05","16","GAM",2019-05-16,63,"NE"
"2400","2020","10","31","GAM",2020-10-31,20,"NE"
"2401","2020","12","24","GAM",2020-12-24,36,"NE"
"2402","2019","07","28","GAM",2019-07-28,17,"NE"
"2403","2019","04","01","GAM",2019-04-01,28,"NE"
"2404","2019","01","15","GAM",2019-01-15,33,"NE"
"2405","2019","04","08","GAM",2019-04-08,38,"NE"
"2406","2020","03","03","GAM",2020-03-03,16,"NE"
"2407","2019","05","25","GAM",2019-05-25,34,"NE"
"2408","2019","01","25","GAM",2019-01-25,25,"NE"
"2409","2019","11","16","GAM",2019-11-16,32,"NE"
"2410","2020","12","06","GAM",2020-12-06,15,"NE"
"2411","2019","07","09","GAM",2019-07-09,23,"NE"
"2412","2019","08","07","GAM",2019-08-07,12,"NE"
"2413","2019","07","20","GAM",2019-07-20,23,"NE"
"2414","2019","05","28","GAM",2019-05-28,36,"NE"
"2415","2019","12","22","GAM",2019-12-22,41,"NE"
"2416","2019","04","18","GAM",2019-04-18,30,"NE"
"2417","2019","09","24","GAM",2019-09-24,29,"NE"
"2418","2019","09","23","GAM",2019-09-23,17,"NE"
"2419","2019","05","21","GAM",2019-05-21,33,"NE"
"2420","2019","01","11","GAM",2019-01-11,28,"NE"
"2421","2019","02","03","GAM",2019-02-03,31,"NE"
"2422","2019","12","19","GAM",2019-12-19,37,"NE"
"2423","2020","01","19","GAM",2020-01-19,8,"NE"
"2424","2019","12","20","GAM",2019-12-20,44,"NE"
"2425","2020","10","05","GAM",2020-10-05,16,"NE"
"2426","2019","07","27","GAM",2019-07-27,13,"NE"
"2427","2019","10","21","GAM",2019-10-21,10,"NE"
"2428","2019","08","27","GAM",2019-08-27,26,"NE"
"2429","2020","01","12","GAM",2020-01-12,30,"NE"
"2430","2019","09","03","GAM",2019-09-03,14,"NE"
"2431","2019","05","07","GAM",2019-05-07,44,"NE"
"2432","2019","03","13","GAM",2019-03-13,26,"NE"
"2433","2019","07","05","GAM",2019-07-05,24,"NE"
"2434","2019","03","25","GAM",2019-03-25,16,"NE"
"2435","2020","10","27","GAM",2020-10-27,26,"NE"
"2436","2020","10","25","GAM",2020-10-25,15,"NE"
"2437","2020","10","09","GAM",2020-10-09,21,"NE"
"2438","2019","10","15","GAM",2019-10-15,20,"NE"
"2439","2019","05","27","GAM",2019-05-27,26,"NE"
"2440","2020","02","11","GAM",2020-02-11,28,"NE"
"2441","2019","10","12","GAM",2019-10-12,11,"NE"
"2442","2020","11","13","GAM",2020-11-13,22,"NE"
"2443","2020","01","13","GAM",2020-01-13,26,"NE"
"2444","2019","09","26","GAM",2019-09-26,31,"NE"
"2445","2019","02","01","GAM",2019-02-01,26,"NE"
"2446","2019","06","11","GAM",2019-06-11,9,"NE"
"2447","2019","03","08","GAM",2019-03-08,30,"NE"
"2448","2019","06","20","GAM",2019-06-20,29,"NE"
"2449","2020","03","02","GAM",2020-03-02,22,"NE"
"2450","2019","12","09","GAM",2019-12-09,30,"NE"
"2451","2019","05","22","GAM",2019-05-22,29,"NE"
"2452","2020","12","11","GAM",2020-12-11,27,"NE"
"2453","2019","11","20","GAM",2019-11-20,29,"NE"
"2454","2020","09","08","GAM",2020-09-08,16,"NE"
"2455","2020","02","24","GAM",2020-02-24,22,"NE"
"2456","2020","11","14","GAM",2020-11-14,32,"NE"
"2457","2019","07","29","GAM",2019-07-29,19,"NE"
"2458","2019","07","04","GAM",2019-07-04,23,"NE"
"2459","2019","07","15","GAM",2019-07-15,22,"NE"
"2460","2019","01","24","GAM",2019-01-24,22,"NE"
"2461","2020","01","26","GAM",2020-01-26,15,"NE"
"2462","2020","09","28","GAM",2020-09-28,14,"NE"
"2463","2019","08","08","GAM",2019-08-08,14,"NE"
"2464","2020","09","15","GAM",2020-09-15,12,"NE"
"2465","2020","08","18","GAM",2020-08-18,15,"NE"
"2466","2019","09","06","GAM",2019-09-06,23,"NE"
"2467","2019","07","24","GAM",2019-07-24,21,"NE"
"2468","2019","05","18","GAM",2019-05-18,39,"NE"
"2469","2020","11","15","GAM",2020-11-15,23,"NE"
"2470","2020","01","22","GAM",2020-01-22,33,"NE"
"2471","2019","08","12","GAM",2019-08-12,10,"NE"
"2472","2020","09","19","GAM",2020-09-19,12,"NE"
