FECHA,HORA,AJM,AJU,BJU,CAM,CCA,COY,FAR,GAM,HGM,INN,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TLA,UAX,UIZ,XAL
10/06/2019,12,4,14,8,-99,-99,-99,2,11,-99,-99,-99,-99,7,-99,4,7,6,-99,-99,-99,15,-99,10,-99
10/06/2019,13,6,8,7,-99,-99,-99,5,-99,-99,-99,-99,-99,10,-99,7,5,6,-99,-99,-99,4,-99,1,17
10/06/2019,14,2,7,5,-99,2,-99,4,5,-99,-99,-99,-99,7,-99,9,2,11,-99,-99,-99,1,7,8,9
10/06/2019,15,2,7,8,-99,5,-99,7,9,5,-99,8,-99,6,-99,7,1,9,-99,-99,-99,7,4,2,8
10/06/2019,16,4,15,4,-99,6,-99,-99,9,7,-99,5,-99,11,-99,10,5,6,-99,11,-99,13,7,4,9
10/06/2019,17,9,14,7,-99,6,-99,14,11,11,-99,9,-99,14,-99,12,2,13,-99,13,-99,16,9,15,7
10/06/2019,18,10,10,7,-99,13,-99,12,9,7,-99,13,-99,28,-99,10,-99,13,-99,16,-99,10,15,6,12
10/06/2019,19,13,9,11,-99,17,-99,22,15,15,-99,9,-99,32,-99,17,8,14,-99,10,-99,15,22,18,22
10/06/2019,20,13,21,20,-99,21,-99,24,19,14,-99,18,-99,25,-99,22,21,19,-99,9,-99,11,28,2,26
10/06/2019,21,16,19,21,-99,23,-99,27,26,21,-99,16,-99,15,-99,20,15,17,-99,23,-99,22,25,26,27
10/06/2019,22,20,20,22,-99,28,-99,25,20,27,-99,43,-99,19,-99,20,22,13,-99,22,-99,10,28,25,14
10/06/2019,23,16,19,14,-99,23,-99,23,13,17,-99,-99,-99,20,-99,18,18,13,-99,18,-99,19,33,30,6
10/06/2019,24,13,18,14,-99,19,-99,12,12,16,-99,-99,-99,12,-99,17,11,11,-99,6,-99,6,29,35,4
11/06/2019,1,7,8,5,-99,14,-99,12,9,8,-99,-99,-99,16,-99,12,10,11,-99,6,-99,9,16,-99,7
11/06/2019,2,10,12,8,-99,12,-99,10,6,10,-99,-99,-99,8,-99,12,6,8,-99,9,-99,8,9,19,1
11/06/2019,3,8,10,12,-99,8,-99,10,3,9,-99,-99,-99,10,-99,8,8,8,-99,8,-99,12,5,10,12
11/06/2019,4,9,7,10,-99,10,-99,6,9,14,-99,-99,-99,11,-99,9,9,10,-99,4,-99,4,8,11,11
11/06/2019,5,10,9,9,-99,12,-99,13,10,14,-99,-99,-99,12,-99,14,14,26,-99,7,-99,22,12,4,12
11/06/2019,6,10,10,8,-99,8,-99,10,10,14,-99,-99,-99,11,-99,11,7,12,-99,6,-99,12,8,15,11
11/06/2019,7,8,12,10,-99,12,-99,13,11,10,-99,-99,-99,14,-99,12,9,14,-99,11,-99,21,9,9,11
11/06/2019,8,13,6,13,-99,8,-99,11,4,12,-99,-99,-99,12,-99,11,10,12,-99,11,-99,28,11,15,11
11/06/2019,9,8,6,10,-99,10,-99,4,8,9,-99,-99,-99,13,-99,6,7,13,-99,15,-99,21,1,-99,14
11/06/2019,10,15,8,11,-99,-99,-99,9,11,13,-99,-99,-99,13,-99,-99,12,15,-99,13,-99,10,1,14,14
11/06/2019,11,15,20,18,-99,-99,-99,5,14,12,-99,-99,-99,10,-99,-99,10,18,-99,5,-99,14,8,15,19
11/06/2019,12,15,18,10,-99,-99,-99,6,8,5,-99,-99,-99,8,-99,-99,11,10,-99,17,-99,10,4,11,16
11/06/2019,13,6,16,10,-99,12,-99,10,12,-99,-99,-99,-99,7,-99,-99,7,9,-99,20,-99,16,-99,6,1
11/06/2019,14,1,6,7,-99,8,-99,3,6,12,-99,-99,-99,8,-99,7,9,9,-99,12,-99,-99,-99,6,5
11/06/2019,15,7,10,6,-99,4,-99,3,6,2,-99,-99,-99,3,-99,5,9,8,-99,-99,-99,-99,-99,9,10
11/06/2019,16,13,15,10,-99,8,-99,2,6,8,-99,-99,-99,3,-99,8,1,8,-99,-99,-99,-99,-99,-99,7
11/06/2019,17,10,12,9,-99,3,-99,3,7,12,-99,-99,-99,9,-99,8,10,11,-99,-99,-99,-99,2,9,8
11/06/2019,18,3,8,6,-99,12,-99,6,13,3,-99,-99,-99,9,-99,8,-99,9,-99,-99,-99,-99,8,7,12
11/06/2019,19,7,8,9,-99,9,-99,8,6,2,-99,-99,-99,9,-99,10,-99,13,-99,-99,-99,22,6,5,9
11/06/2019,20,9,7,8,-99,11,-99,16,10,8,-99,-99,-99,16,-99,11,-99,11,-99,10,-99,28,15,14,10
11/06/2019,21,10,8,8,-99,14,-99,13,11,8,-99,-99,-99,15,-99,17,10,15,-99,8,-99,8,16,34,11
11/06/2019,22,7,19,9,-99,13,-99,12,7,12,-99,-99,-99,16,-99,13,11,12,-99,5,-99,10,19,-99,10
11/06/2019,23,11,11,7,-99,13,-99,14,12,13,-99,-99,-99,17,-99,14,5,12,-99,8,-99,10,15,26,15
11/06/2019,24,10,10,12,-99,17,-99,11,11,17,-99,-99,-99,12,-99,12,6,12,-99,9,-99,13,21,41,4
12/06/2019,1,7,4,12,-99,10,-99,5,11,15,-99,-99,-99,13,-99,6,11,13,-99,7,-99,31,9,42,11
12/06/2019,2,7,6,18,-99,12,-99,15,14,20,-99,-99,-99,15,-99,17,11,17,-99,9,-99,10,15,40,8
12/06/2019,3,13,10,23,-99,19,-99,14,16,25,-99,-99,-99,15,-99,16,15,16,-99,6,-99,21,21,15,21
12/06/2019,4,12,10,24,-99,19,-99,19,29,28,-99,-99,-99,17,-99,15,16,15,-99,7,-99,29,23,-99,21
12/06/2019,5,10,13,19,-99,24,-99,22,29,25,-99,-99,-99,21,-99,21,11,13,-99,12,-99,20,14,19,30
12/06/2019,6,20,14,22,-99,23,-99,19,29,29,-99,-99,-99,26,-99,21,10,19,-99,7,-99,10,16,27,26
12/06/2019,7,19,9,24,-99,14,-99,20,25,34,-99,-99,-99,43,-99,25,4,22,-99,17,-99,28,27,28,26
12/06/2019,8,28,3,22,-99,18,-99,18,29,32,-99,-99,-99,37,-99,24,15,22,-99,22,-99,42,23,31,33
12/06/2019,9,26,9,26,-99,22,-99,29,39,37,-99,-99,-99,33,-99,27,25,25,-99,30,-99,45,14,33,52
12/06/2019,10,21,7,27,-99,24,-99,32,48,52,-99,-99,-99,32,-99,35,24,40,-99,14,-99,49,24,35,52
12/06/2019,11,22,19,38,-99,26,-99,36,46,42,-99,-99,-99,27,-99,36,27,38,-99,52,-99,35,25,39,45
12/06/2019,12,31,19,33,-99,25,-99,25,42,33,-99,-99,-99,7,-99,19,30,32,-99,27,-99,33,17,-99,34
12/06/2019,13,30,19,38,-99,25,-99,20,36,26,-99,-99,-99,5,-99,12,27,18,-99,38,-99,11,21,-99,19
12/06/2019,14,17,35,10,-99,20,-99,3,15,11,-99,-99,-99,7,-99,6,17,14,-99,34,-99,25,22,-99,8
12/06/2019,15,14,27,9,-99,6,-99,3,14,15,-99,-99,-99,9,-99,7,7,11,-99,8,-99,2,-99,-99,15
12/06/2019,16,21,17,14,-99,14,-99,8,11,12,-99,-99,-99,-99,-99,10,17,14,-99,11,-99,19,10,11,9
12/06/2019,17,16,14,12,-99,14,-99,3,8,5,-99,10,-99,11,-99,8,14,11,-99,2,-99,10,7,8,7
12/06/2019,18,7,12,7,-99,7,-99,14,11,13,-99,9,-99,16,-99,11,7,8,-99,16,-99,12,12,11,14
12/06/2019,19,10,13,6,-99,14,-99,12,12,10,-99,7,-99,14,-99,10,2,14,-99,15,-99,14,21,5,11
12/06/2019,20,7,13,4,-99,14,-99,16,12,11,-99,6,-99,13,-99,15,11,11,-99,11,-99,5,16,34,16
12/06/2019,21,9,12,8,-99,17,-99,15,11,14,-99,6,-99,13,-99,17,8,12,-99,11,-99,35,23,43,9
12/06/2019,22,15,14,5,-99,15,-99,17,16,17,-99,20,-99,17,-99,18,15,14,-99,15,-99,23,20,22,16
12/06/2019,23,14,14,17,-99,17,-99,18,15,13,-99,13,-99,15,-99,18,16,17,-99,17,-99,13,26,8,5
12/06/2019,24,13,16,12,-99,17,-99,8,10,8,-99,20,-99,6,-99,13,16,17,-99,16,-99,11,18,27,5
13/06/2019,1,12,10,4,-99,11,-99,10,8,8,-99,20,-99,6,-99,16,6,10,-99,12,-99,13,19,37,17
13/06/2019,2,9,12,11,-99,9,-99,6,7,12,-99,13,-99,6,-99,9,9,10,-99,10,-99,18,3,25,19
13/06/2019,3,9,14,11,-99,10,-99,10,7,6,-99,8,-99,5,-99,8,8,8,-99,2,-99,10,5,-99,11
13/06/2019,4,5,12,6,-99,9,-99,7,5,11,-99,6,-99,7,-99,10,3,7,-99,7,-99,16,8,-99,5
13/06/2019,5,7,12,11,-99,7,-99,8,1,6,-99,15,-99,11,-99,9,8,7,-99,4,-99,22,9,-99,6
13/06/2019,6,7,6,12,-99,10,-99,10,14,13,-99,12,-99,9,-99,9,10,8,-99,10,-99,-99,8,-99,7
13/06/2019,7,10,10,10,-99,14,-99,5,12,10,-99,14,-99,15,-99,10,12,9,-99,9,-99,8,19,10,11
13/06/2019,8,14,11,15,-99,18,-99,12,7,19,-99,17,-99,18,-99,9,12,10,-99,11,-99,13,12,15,8
13/06/2019,9,15,7,17,-99,11,-99,12,13,16,-99,18,-99,18,-99,9,13,-99,-99,11,-99,27,10,1,18
13/06/2019,10,18,15,16,-99,19,-99,-99,9,17,-99,18,-99,14,-99,14,13,-99,-99,15,-99,20,-99,15,9
13/06/2019,11,24,19,22,-99,21,-99,-99,13,15,-99,13,-99,9,-99,12,16,13,-99,16,-99,13,-99,13,16
13/06/2019,12,25,23,16,-99,15,-99,-99,10,15,-99,14,-99,1,-99,11,20,10,-99,25,-99,21,-99,19,9
13/06/2019,13,23,29,8,-99,10,-99,-99,7,4,-99,2,-99,2,-99,4,14,1,-99,13,-99,9,-99,3,9
13/06/2019,14,18,21,4,-99,7,-99,-99,9,-99,-99,13,-99,3,-99,4,9,12,-99,15,-99,9,-99,7,5
13/06/2019,15,9,11,7,-99,6,-99,-99,12,5,-99,6,-99,4,-99,1,7,9,-99,30,-99,18,4,5,12
13/06/2019,16,11,22,12,-99,11,-99,6,10,7,-99,10,-99,15,-99,13,10,9,-99,-99,-99,7,4,13,6
13/06/2019,17,15,21,3,-99,12,-99,9,-99,8,-99,8,-99,15,-99,8,12,12,-99,-99,-99,25,20,5,7
13/06/2019,18,8,18,4,-99,16,-99,13,-99,12,-99,13,-99,12,-99,15,9,8,-99,-99,-99,-99,24,-99,12
13/06/2019,19,6,10,8,-99,26,-99,18,-99,13,-99,9,-99,12,-99,21,4,12,-99,-99,-99,-99,32,-99,3
13/06/2019,20,3,5,5,-99,8,-99,8,-99,9,-99,19,-99,8,-99,4,6,10,-99,-99,-99,-99,16,-99,18
13/06/2019,21,6,3,6,-99,7,-99,9,-99,16,-99,23,-99,14,-99,8,5,4,-99,-99,-99,-99,4,6,23
13/06/2019,22,5,1,8,-99,5,-99,12,9,13,-99,22,-99,10,-99,11,6,10,-99,-99,-99,-99,9,9,21
13/06/2019,23,6,1,9,-99,4,-99,10,10,13,-99,-99,-99,11,-99,9,4,8,-99,6,-99,8,13,1,12
13/06/2019,24,4,4,4,-99,5,-99,12,13,9,-99,21,-99,8,-99,11,8,11,-99,3,-99,15,5,26,12
14/06/2019,1,4,1,3,-99,11,-99,13,13,6,-99,3,-99,5,-99,7,5,13,-99,5,-99,9,17,11,10
14/06/2019,2,10,11,8,-99,8,-99,13,16,11,-99,16,-99,7,-99,13,8,11,-99,3,-99,8,4,10,15
14/06/2019,3,8,10,7,-99,6,-99,12,13,10,-99,9,-99,10,-99,11,8,9,-99,8,-99,9,-99,7,9
14/06/2019,4,6,11,7,-99,4,-99,6,10,13,-99,13,-99,2,-99,15,5,9,-99,10,-99,11,10,5,14
14/06/2019,5,11,11,12,-99,11,-99,5,6,13,-99,10,-99,4,-99,8,17,8,-99,11,-99,9,7,9,7
14/06/2019,6,12,10,9,-99,12,-99,6,5,8,-99,11,-99,4,-99,5,14,7,-99,4,-99,7,8,9,7
14/06/2019,7,6,1,10,-99,10,-99,6,7,10,-99,12,-99,9,-99,10,13,7,-99,12,-99,3,12,6,14
14/06/2019,8,9,5,9,-99,15,-99,5,4,12,-99,13,-99,9,-99,7,-99,7,-99,6,-99,18,12,6,10
14/06/2019,9,10,6,12,-99,15,-99,3,3,14,-99,8,-99,11,-99,-99,7,7,-99,11,-99,20,9,21,7
14/06/2019,10,12,9,15,-99,14,-99,-99,10,19,-99,15,-99,-99,-99,5,11,-99,-99,14,-99,18,-99,20,11
14/06/2019,11,15,12,19,-99,12,-99,6,11,14,-99,14,-99,2,-99,6,13,-99,-99,6,-99,17,7,14,16
14/06/2019,12,17,20,21,-99,13,-99,6,14,21,-99,18,-99,4,-99,13,17,-99,-99,31,-99,19,6,18,15
14/06/2019,13,16,15,-99,-99,16,-99,9,20,11,-99,13,-99,5,-99,13,23,21,-99,-99,-99,21,14,19,13
14/06/2019,14,27,21,-99,-99,18,-99,4,16,15,-99,26,-99,3,-99,7,20,17,-99,-99,-99,21,10,17,19
14/06/2019,15,28,14,-99,-99,16,-99,8,12,20,-99,13,-99,9,-99,4,18,11,-99,44,-99,31,1,8,12
14/06/2019,16,25,25,-99,-99,15,-99,7,10,16,-99,12,-99,5,-99,8,17,36,-99,8,-99,30,9,8,13
14/06/2019,17,15,20,-99,-99,11,-99,9,10,13,-99,10,-99,8,-99,14,11,6,-99,21,-99,31,11,5,10
14/06/2019,18,12,20,-99,-99,11,-99,9,7,6,-99,7,-99,7,-99,7,11,15,-99,5,-99,13,10,11,13
14/06/2019,19,6,7,-99,-99,10,-99,4,7,8,-99,6,-99,4,-99,9,9,7,-99,5,-99,6,14,-99,6
14/06/2019,20,8,4,-99,-99,8,-99,9,7,7,-99,9,-99,11,-99,9,7,11,-99,6,-99,9,3,-99,4
14/06/2019,21,9,8,-99,-99,14,-99,8,8,7,-99,5,-99,16,-99,8,8,12,-99,9,-99,13,9,-99,13
14/06/2019,22,6,9,10,-99,12,-99,8,7,7,-99,9,-99,19,-99,7,8,13,-99,7,-99,9,11,-99,5
14/06/2019,23,8,-99,6,-99,9,-99,10,7,8,-99,-99,-99,16,-99,9,9,18,-99,6,-99,8,15,-99,-99
14/06/2019,24,8,-99,14,-99,11,-99,8,6,12,-99,18,-99,23,-99,24,9,21,-99,7,-99,13,13,-99,3
15/06/2019,1,6,-99,9,-99,14,-99,6,12,11,-99,14,-99,20,-99,22,8,20,-99,13,-99,13,18,-99,7
15/06/2019,2,8,-99,7,-99,12,-99,20,17,19,-99,-99,-99,7,-99,22,5,21,-99,5,-99,5,6,-99,9
15/06/2019,3,6,-99,10,-99,11,-99,14,13,15,-99,17,-99,21,-99,20,2,23,-99,11,-99,13,8,11,15
15/06/2019,4,3,-99,10,-99,7,-99,15,9,15,-99,18,-99,22,-99,21,6,23,-99,7,-99,23,9,37,20
15/06/2019,5,2,-99,13,-99,5,-99,13,16,15,-99,21,-99,13,-99,18,-99,25,-99,8,-99,27,11,7,30
15/06/2019,6,10,-99,12,-99,10,-99,16,16,17,-99,18,-99,16,-99,13,-99,18,-99,8,-99,9,19,15,-99
15/06/2019,7,12,-99,12,-99,7,-99,13,16,19,-99,12,-99,19,-99,14,3,18,-99,9,-99,25,22,23,-99
15/06/2019,8,9,-99,15,-99,10,-99,20,12,20,-99,18,-99,30,-99,17,16,20,-99,11,-99,37,12,20,-99
15/06/2019,9,10,-99,12,-99,10,-99,23,29,28,-99,22,-99,22,-99,22,17,25,-99,13,-99,47,13,31,-99
15/06/2019,10,16,-99,29,-99,9,-99,35,33,29,-99,24,-99,28,-99,30,15,36,-99,14,-99,51,18,30,-99
15/06/2019,11,27,-99,30,-99,20,-99,41,47,30,-99,33,-99,28,-99,49,21,45,-99,9,-99,55,29,47,-99
15/06/2019,12,32,-99,36,-99,28,-99,28,54,38,-99,34,-99,31,-99,41,21,46,-99,22,-99,35,36,59,-99
15/06/2019,13,30,-99,27,-99,29,-99,18,45,33,-99,45,-99,10,-99,15,22,29,-99,3,-99,35,42,38,-99
15/06/2019,14,22,-99,36,-99,19,-99,3,29,36,-99,39,-99,-99,-99,3,19,21,-99,6,-99,21,26,25,-99
15/06/2019,15,25,-99,26,-99,24,-99,8,19,33,-99,29,-99,20,-99,-99,20,12,-99,20,-99,56,12,20,17
15/06/2019,16,21,-99,15,-99,17,-99,11,21,23,-99,20,-99,10,-99,14,20,20,-99,23,-99,52,21,20,28
15/06/2019,17,24,-99,19,-99,19,-99,23,36,31,-99,31,-99,28,-99,23,11,25,-99,14,-99,21,17,20,38
15/06/2019,18,31,-99,36,-99,31,-99,41,31,39,-99,32,-99,54,-99,35,29,28,-99,23,-99,25,28,36,29
15/06/2019,19,31,-99,26,-99,38,-99,21,14,24,-99,27,-99,37,-99,32,32,28,-99,9,-99,19,25,28,12
15/06/2019,20,28,-99,18,-99,34,-99,39,16,27,-99,25,-99,23,-99,33,16,26,-99,21,-99,-99,33,22,16
15/06/2019,21,30,-99,10,-99,33,-99,31,14,22,-99,18,-99,7,-99,27,27,21,-99,20,-99,-99,29,47,11
15/06/2019,22,21,-99,14,-99,28,-99,13,26,21,-99,11,-99,11,-99,11,13,14,-99,21,-99,-99,47,35,19
15/06/2019,23,24,-99,21,-99,19,-99,18,21,18,-99,21,-99,15,-99,9,19,16,-99,20,-99,28,22,-99,17
15/06/2019,24,23,-99,11,-99,20,-99,12,25,23,-99,23,-99,12,-99,16,23,19,-99,22,-99,16,15,13,25
16/06/2019,1,24,-99,15,-99,21,-99,29,23,28,-99,37,-99,8,-99,19,19,16,-99,10,-99,16,24,42,23
16/06/2019,2,15,-99,21,-99,25,-99,-99,26,29,-99,25,-99,9,-99,16,22,16,-99,11,-99,16,14,21,29
16/06/2019,3,15,-99,20,-99,18,-99,-99,25,20,-99,20,-99,13,-99,17,16,17,-99,10,-99,28,17,5,29
16/06/2019,4,14,-99,20,-99,18,-99,15,21,20,-99,28,-99,15,-99,20,17,16,-99,4,-99,24,19,32,25
16/06/2019,5,18,-99,15,-99,16,-99,22,24,24,-99,24,-99,9,-99,16,13,20,-99,14,-99,14,14,13,24
16/06/2019,6,16,-99,21,-99,15,-99,14,23,25,-99,22,-99,9,-99,21,10,20,-99,6,-99,19,18,20,29
16/06/2019,7,16,-99,23,-99,12,-99,18,22,23,-99,16,-99,19,-99,24,17,19,-99,16,-99,7,23,26,27
16/06/2019,8,24,-99,16,-99,15,-99,12,24,23,-99,23,-99,30,-99,17,15,23,-99,14,-99,23,13,30,23
16/06/2019,9,26,-99,25,-99,18,-99,9,28,24,-99,37,-99,31,-99,29,21,23,-99,24,-99,40,10,42,29
16/06/2019,10,31,-99,39,-99,21,-99,22,34,38,-99,44,-99,31,-99,40,28,25,-99,31,-99,43,30,37,37
16/06/2019,11,40,-99,26,-99,27,-99,28,43,29,-99,35,-99,28,-99,37,30,37,-99,11,-99,26,34,40,42
16/06/2019,12,37,-99,28,-99,24,-99,24,37,53,-99,39,-99,7,-99,23,33,35,-99,32,-99,23,28,40,52
16/06/2019,13,32,-99,30,-99,21,-99,20,36,-99,-99,32,-99,2,-99,6,27,23,-99,17,-99,21,19,28,37
16/06/2019,14,35,-99,31,-99,22,-99,16,34,40,-99,33,-99,-99,-99,9,21,15,-99,46,-99,21,5,33,24
16/06/2019,15,27,-99,27,-99,17,-99,8,24,36,-99,16,-99,-99,-99,6,22,14,-99,22,-99,23,1,28,16
16/06/2019,16,16,-99,23,-99,19,-99,6,11,24,-99,15,-99,-99,-99,17,20,16,-99,31,-99,10,18,9,10
16/06/2019,17,11,-99,12,-99,13,-99,18,15,14,-99,18,-99,-99,-99,12,5,10,-99,18,-99,14,8,11,16
16/06/2019,18,15,-99,10,-99,13,-99,13,14,12,-99,11,-99,-99,-99,6,2,11,-99,9,-99,28,8,14,18
16/06/2019,19,20,-99,21,-99,21,-99,25,14,13,-99,11,-99,-99,-99,17,11,17,-99,9,-99,25,19,10,16
16/06/2019,20,19,-99,20,-99,25,-99,23,18,14,-99,12,-99,-99,-99,19,27,18,-99,24,-99,11,23,22,18
16/06/2019,21,21,-99,20,-99,24,-99,24,19,18,-99,13,-99,-99,-99,18,12,20,-99,19,-99,33,30,-99,21
16/06/2019,22,23,-99,18,-99,25,-99,23,19,23,-99,19,-99,16,-99,21,23,19,-99,21,-99,16,29,-99,24
16/06/2019,23,22,-99,27,-99,24,-99,25,25,24,-99,21,-99,7,-99,24,23,21,-99,17,-99,24,30,-99,27
16/06/2019,24,22,-99,20,-99,20,-99,23,19,24,-99,17,-99,17,-99,19,20,20,-99,23,-99,30,31,-99,20
17/06/2019,1,19,-99,19,-99,25,-99,34,20,26,-99,40,-99,15,-99,17,18,17,-99,21,-99,32,20,4,30
17/06/2019,2,22,-99,25,-99,25,-99,19,21,22,-99,22,-99,16,-99,21,14,17,-99,22,-99,15,26,32,20
17/06/2019,3,19,-99,19,-99,20,-99,21,22,20,-99,19,-99,17,-99,18,12,19,-99,17,-99,17,21,44,24
17/06/2019,4,21,-99,22,-99,23,-99,20,21,29,-99,35,-99,16,-99,22,19,19,-99,11,-99,35,26,47,32
17/06/2019,5,20,-99,18,-99,23,-99,24,18,28,-99,43,-99,18,-99,24,15,20,-99,13,-99,22,24,50,23
17/06/2019,6,20,-99,20,-99,20,-99,25,25,26,-99,25,-99,23,-99,25,16,24,-99,17,-99,34,25,10,37
17/06/2019,7,22,23,27,-99,26,-99,27,26,31,-99,42,-99,36,-99,30,20,28,-99,25,-99,23,29,29,40
17/06/2019,8,20,22,32,-99,21,-99,26,25,30,-99,32,-99,28,-99,32,20,31,-99,18,-99,41,17,25,-99
17/06/2019,9,25,16,33,-99,22,-99,27,30,34,-99,35,-99,40,-99,32,23,39,-99,24,-99,29,19,36,-99
17/06/2019,10,24,8,22,-99,24,-99,30,39,34,-99,35,-99,36,-99,33,25,40,-99,19,-99,34,27,43,-99
17/06/2019,11,30,21,28,-99,25,-99,37,37,21,-99,28,-99,9,-99,25,25,26,-99,10,-99,25,22,39,-99
17/06/2019,12,28,16,30,-99,23,-99,36,27,22,-99,31,-99,-99,-99,25,24,24,-99,36,-99,15,30,70,-99
17/06/2019,13,26,14,26,-99,22,-99,20,40,26,-99,26,-99,11,-99,20,27,21,-99,24,-99,26,28,30,-99
17/06/2019,14,22,22,21,-99,20,-99,4,22,-99,-99,16,-99,15,-99,13,12,20,-99,17,-99,21,14,16,-99
17/06/2019,15,25,31,13,-99,14,-99,1,14,13,-99,16,-99,6,-99,10,21,23,-99,20,-99,19,10,21,-99
17/06/2019,16,15,15,14,-99,7,-99,13,25,15,-99,18,-99,18,-99,11,24,38,-99,23,-99,33,3,-99,-99
17/06/2019,17,19,15,21,-99,17,-99,25,29,24,-99,25,-99,14,-99,23,18,20,-99,25,-99,24,12,-99,-99
17/06/2019,18,23,23,14,-99,33,-99,15,16,19,-99,14,-99,12,-99,24,11,11,-99,10,-99,11,25,-99,-99
17/06/2019,19,12,35,10,-99,21,-99,12,13,10,-99,7,-99,41,-99,13,8,22,-99,-99,-99,11,29,-99,-99
17/06/2019,20,18,28,9,-99,26,-99,27,15,25,-99,24,-99,11,-99,24,13,15,-99,10,-99,15,48,-99,-99
17/06/2019,21,13,15,6,-99,19,-99,18,15,11,-99,21,-99,13,-99,5,4,9,-99,21,-99,22,1,-99,-99
17/06/2019,22,11,12,9,-99,17,-99,19,16,17,-99,17,-99,16,-99,15,17,10,-99,15,-99,17,14,26,-99
17/06/2019,23,12,14,9,-99,13,-99,14,16,15,-99,18,-99,14,-99,12,7,10,-99,15,-99,32,27,5,-99
17/06/2019,24,17,6,18,-99,17,-99,14,13,19,-99,20,-99,4,-99,15,16,9,-99,14,-99,42,20,18,-99
18/06/2019,1,14,7,14,-99,24,-99,7,16,16,-99,14,-99,4,-99,26,19,8,-99,18,-99,37,9,20,-99
18/06/2019,2,16,3,20,-99,23,-99,15,18,18,-99,23,-99,8,-99,11,9,11,-99,14,-99,18,13,21,-99
18/06/2019,3,14,5,11,-99,20,-99,11,14,18,-99,13,-99,10,-99,11,14,13,-99,6,-99,28,12,6,-99
18/06/2019,4,6,6,15,-99,14,-99,12,17,21,-99,34,-99,8,-99,19,13,15,-99,10,-99,19,18,33,-99
18/06/2019,5,10,3,9,-99,15,-99,13,21,17,-99,30,-99,11,-99,22,17,14,-99,12,-99,21,8,24,-99
18/06/2019,6,10,4,17,-99,18,-99,14,21,19,-99,39,-99,16,-99,27,11,12,-99,13,-99,24,15,39,-99
18/06/2019,7,12,7,11,-99,17,-99,17,21,22,-99,23,-99,21,-99,16,15,12,-99,10,-99,16,14,3,-99
18/06/2019,8,12,14,8,-99,14,-99,16,26,14,-99,25,-99,21,-99,15,17,12,-99,8,-99,41,15,38,-99
18/06/2019,9,14,11,9,-99,8,-99,20,28,16,-99,10,-99,24,-99,15,13,13,-99,12,-99,37,9,33,-99
18/06/2019,10,15,10,9,-99,10,-99,30,26,7,-99,11,-99,25,-99,17,14,18,-99,25,-99,33,9,12,-99
18/06/2019,11,22,10,12,-99,13,-99,19,26,28,-99,28,-99,21,-99,22,15,21,-99,3,-99,22,11,15,-99
18/06/2019,12,14,9,15,-99,15,-99,7,23,29,-99,15,-99,4,-99,28,12,30,-99,26,-99,31,12,20,-99
18/06/2019,13,10,7,18,-99,13,-99,14,17,31,-99,20,-99,8,-99,19,18,29,-99,11,-99,-99,7,13,-99
18/06/2019,14,9,13,19,-99,9,-99,5,13,-99,-99,13,-99,10,-99,17,5,25,-99,34,-99,-99,8,31,-99
18/06/2019,15,4,7,24,-99,15,-99,8,14,20,-99,21,-99,12,-99,9,12,17,-99,12,-99,-99,19,-99,-99
18/06/2019,16,11,12,18,-99,23,-99,7,13,22,-99,14,-99,49,-99,16,23,16,-99,24,-99,-99,17,14,-99
18/06/2019,17,9,13,22,-99,26,-99,27,15,23,-99,16,-99,13,-99,23,23,13,-99,21,-99,-99,18,17,-99
18/06/2019,18,14,26,12,-99,17,-99,20,19,14,-99,15,-99,15,-99,13,16,15,-99,10,-99,-99,20,15,-99
18/06/2019,19,15,11,18,-99,17,-99,15,17,17,-99,17,-99,10,-99,17,10,11,-99,17,-99,-99,23,18,-99
18/06/2019,20,15,18,19,-99,31,-99,15,18,19,-99,21,-99,28,-99,16,17,13,-99,16,-99,-99,34,2,-99
18/06/2019,21,15,20,11,-99,20,-99,18,17,18,-99,15,-99,11,-99,20,18,21,-99,23,-99,18,23,-99,-99
18/06/2019,22,15,6,17,-99,23,-99,31,20,24,-99,13,-99,15,-99,26,21,18,-99,15,-99,22,48,26,-99
18/06/2019,23,16,13,26,-99,15,-99,27,18,26,-99,26,-99,30,-99,18,13,14,-99,12,-99,25,26,21,-99
18/06/2019,24,16,7,12,-99,18,-99,15,18,23,-99,16,-99,16,-99,14,18,14,-99,22,-99,22,21,44,-99
19/06/2019,1,16,4,29,-99,12,-99,18,16,18,-99,-99,-99,13,-99,23,14,20,-99,16,-99,23,24,16,-99
19/06/2019,2,15,6,21,-99,20,-99,14,14,26,-99,-99,-99,19,-99,16,16,20,-99,16,-99,15,19,-99,-99
19/06/2019,3,10,6,22,-99,22,-99,10,16,26,-99,-99,-99,21,-99,19,20,21,-99,11,-99,31,11,24,15
19/06/2019,4,11,10,18,-99,18,-99,14,15,28,-99,-99,-99,33,-99,17,7,23,-99,15,-99,32,13,51,35
19/06/2019,5,9,5,21,-99,9,-99,13,18,30,-99,-99,-99,11,-99,22,5,19,-99,16,-99,37,8,50,27
19/06/2019,6,10,5,18,-99,14,-99,21,21,26,-99,-99,-99,15,-99,25,18,18,-99,8,-99,35,13,7,25
19/06/2019,7,7,5,17,-99,16,-99,23,32,29,-99,-99,-99,11,-99,29,21,19,-99,14,-99,27,21,37,39
